,station,station_am_mean,station_am_std,station_am_max,swh_am_mean,swh_am_std,swh_am_max,mwp_am_mean,mwp_am_std,mwp_am_max,wsk_am_mean,wsk_am_std,wsk_am_max,sst_am_mean,sst_am_std,sst_am_max,wave_lon_am_mean,wave_lon_am_std,wave_lon_am_max,wave_lat_am_mean,wave_lat_am_std,wave_lat_am_max,wave_distance_deg_am_mean,wave_distance_deg_am_std,wave_distance_deg_am_max,u10_am_mean,u10_am_std,u10_am_max,v10_am_mean,v10_am_std,v10_am_max,msl_am_mean,msl_am_std,msl_am_max,tp_am_mean,tp_am_std,tp_am_max,d2m_am_mean,d2m_am_std,d2m_am_max,sp_am_mean,sp_am_std,sp_am_max,t2m_am_mean,t2m_am_std,t2m_am_max,longitude_am_mean,longitude_am_std,longitude_am_max,latitude_am_mean,latitude_am_std,latitude_am_max,wind_magnitude_am_mean,wind_magnitude_am_std,wind_magnitude_am_max,u10_abs_am_mean,u10_abs_am_std,u10_abs_am_max,v10_abs_am_mean,v10_abs_am_std,v10_abs_am_max,wind_wave_diff_am_mean,wind_wave_diff_am_std,wind_wave_diff_am_max,wind_wave_alignment_am_mean,wind_wave_alignment_am_std,wind_wave_alignment_am_max,tau_u_am_mean,tau_u_am_std,tau_u_am_max,tau_u_abs_am_mean,tau_u_abs_am_std,tau_u_abs_am_max,tau_v_am_mean,tau_v_am_std,tau_v_am_max,tau_v_abs_am_mean,tau_v_abs_am_std,tau_v_abs_am_max,tau_mag_am_mean,tau_mag_am_std,tau_mag_am_max,wind_dir_am_mean,wind_dir_am_std,mwd_am_mean,mwd_am_std,mwd,wind_dir,coast_lat,coast_lon,lat,lon
147,329,329.0,0.0,329,1.8800666361320308,0.31230452927286567,2.7835803031921387,8.418964502288073,0.5000355366095304,9.825154304504395,0.014156776230509689,0.003664039827395498,0.025750160217285156,290.3561356707317,0.7364359182779223,291.800048828125,-4.0,0.0,-4.0,51.25,0.0,51.25,0.12132876426474562,0.0,0.12132876426474562,5.6243753,1.1870413,8.426182,3.4250674,1.0167936,7.0891657,102344.875,295.3582,103106.25,0.0064107617,0.0012436332,0.010009766,286.60834,0.8208796,288.63354,101685.234,290.09985,102434.56,289.5767,0.8518568,291.86548,-4.0,0.0,-4.0,51.25,0.0,51.25,14.39167,7.537162,33.86185,5.753215,1.2433561,8.718523,3.4592464,0.9890299,7.0891657,221.07157639086972,13.960611789038467,248.8721628189087,0.9207726008028446,0.15351616376685748,0.9999999067573411,0.11935047,0.08592422,0.37544337,0.12353962,0.08638243,0.37544337,0.080785565,0.074138895,0.3547041,0.08098263,0.073942214,0.3547041,0.4181003,0.44121236,1.8260001,71.50533150463569,59.15758300580095,254.51016111811117,15.182647511457143,254.51016111811117,71.50533150463569,51.216702,-4.1166701,51.25,-4.0
148,330,330.0,0.0,330,0.3650606928802118,0.07076888374195045,0.5742297768592834,2.711794225181021,0.16149267856351804,3.1733484268188477,0.020048400250876824,0.002564977247559815,0.026516616344451904,290.9353980087652,0.7162906613343087,292.45361328125,-3.0,0.0,-3.0,51.5,0.0,51.5,0.051536957622759026,0.0,0.051536957622759026,3.7520638,0.7896714,5.351967,2.5387769,0.77772725,5.0593805,102328.41,299.10138,103090.625,0.0046804007,0.0008734215,0.0069293976,286.2147,0.7805784,288.5769,101590.875,291.8886,102338.56,290.4373,1.2546409,293.29517,-3.0,0.0,-3.0,51.5,0.0,51.5,8.072324,4.080137,19.105536,3.7864056,0.77724224,5.351967,2.5654132,0.75465244,5.0593805,205.6751800630151,17.09861367347871,248.78662872314453,0.949164236910152,0.09355883057665924,0.9999776015505727,0.046628684,0.03362253,0.14371684,0.04776991,0.03451634,0.14371684,0.034725804,0.029353363,0.12306338,0.035390317,0.029595643,0.12306338,0.12963569,0.13240908,0.58129674,75.58883387867998,57.69663500176615,258.4728569828421,63.6159687981033,258.4728569828421,75.58883387867998,51.549599,-2.9860001,51.5,-3.0
149,331,331.0,0.0,331,1.8800666361320308,0.31230452927286567,2.7835803031921387,8.418964502288073,0.5000355366095304,9.825154304504395,0.014156776230509689,0.003664039827395498,0.025750160217285156,290.3561356707317,0.7364359182779223,291.800048828125,-4.0,0.0,-4.0,51.5,0.0,51.5,0.07449497435398139,0.0,0.07449497435398139,4.9700766,1.0965612,7.404209,3.1282833,0.9319635,6.528619,102333.57,295.0691,103101.75,0.007087591,0.0012487912,0.01074028,286.5033,0.76857686,288.489,101723.125,289.90686,102480.56,289.6864,0.9893727,292.20142,-4.0,0.0,-4.0,51.5,0.0,51.5,11.8668995,6.2772593,28.435335,5.0842085,1.1274185,7.404209,3.157511,0.90803677,6.528619,221.8072789674852,15.220403357281839,254.5253118276596,0.9627673194105453,0.05357596893633344,0.9999996482838758,0.08846058,0.06481943,0.2849185,0.091312416,0.065197416,0.2849185,0.0611168,0.056735303,0.27003834,0.061235394,0.056619227,0.27003834,0.28548145,0.30536133,1.287645,68.80615453022283,59.029617367950436,254.51016111811117,15.182647511457143,254.51016111811117,68.80615453022283,51.569698,-3.9737,51.5,-4.0
150,332,332.0,0.0,332,0.9058279511405201,0.11698539147904348,1.2395172119140625,4.187284911551127,0.20191445167676036,4.918377876281738,0.023749652432232368,0.0022449698358746723,0.027956843376159668,290.703857421875,1.3388638574960767,294.07861328125,0.75,0.0,0.75,51.5,0.0,51.5,0.04999899999999968,0.0,0.04999899999999968,4.078759,0.9337758,5.854253,3.14468,0.9178069,5.7263727,102300.43,295.076,103011.44,0.0039174384,0.0005486255,0.0050201416,286.81647,0.82878965,288.87378,101997.63,291.63388,102702.0,290.89883,0.9715537,293.14233,0.75,0.0,0.75,51.5,0.0,51.5,10.684366,5.2932096,26.449936,4.091354,0.9478962,5.854253,3.1761284,0.88798785,5.7263727,216.5013378422435,25.40735201016668,279.36932373046875,0.964581861701244,0.06665269328032673,0.9999900767430884,0.069356225,0.048088066,0.22927932,0.07036229,0.048294377,0.22927932,0.0567694,0.046499167,0.20467643,0.056850597,0.04640683,0.20467643,0.22532344,0.22733206,1.1141117,67.18936278180378,62.77347612627349,178.15496765335226,97.71189898500981,178.15496765335226,67.18936278180378,51.450001,0.75,51.5,0.75
151,333,333.0,0.0,333,0.9058279511405201,0.11698539147904348,1.2395172119140625,4.187284911551127,0.20191445167676036,4.918377876281738,0.023749652432232368,0.0022449698358746723,0.027956843376159668,291.1320383955793,0.9818733441966304,293.27392578125,1.0,0.0,1.0,51.5,0.0,51.5,0.1651713791462974,0.0,0.1651713791462974,4.5706763,1.0441087,6.5568895,3.5436063,1.025443,6.4021225,102297.72,294.632,103007.31,0.003922602,0.0005667413,0.005142212,287.00372,0.8314731,289.07104,102080.07,292.16458,102785.0,290.88184,0.9048772,292.7693,1.0,0.0,1.0,51.5,0.0,51.5,13.257391,6.4981456,32.465755,4.589062,1.0663925,6.5568895,3.5749273,0.994888,6.4021225,216.2717058135242,25.284450625565018,278.78722381591797,0.9404347985572534,0.11150413207293108,0.9999977766904111,0.095192105,0.064894326,0.31164527,0.09688731,0.065156795,0.31164527,0.07889434,0.06388197,0.27846774,0.079002686,0.06375536,0.27846774,0.34549993,0.34011555,1.6785352,66.14233605454608,65.36909373025013,178.15496765335226,97.71189898500981,178.15496765335226,66.14233605454608,51.381985,1.1155597,51.5,1.0
152,334,334.0,0.0,334,0.3650606928802118,0.07076888374195045,0.5742297768592834,2.711794225181021,0.16149267856351804,3.1733484268188477,0.020048400250876824,0.002564977247559815,0.026516616344451904,290.9353980087652,0.7162906613343087,292.45361328125,-2.75,0.0,-2.75,51.5,0.0,51.5,0.03924736680339162,0.0,0.03924736680339162,3.3008344,0.7040731,4.7606583,2.5614479,0.72429454,4.9119196,102328.805,299.72012,103088.25,0.0043634553,0.00085306424,0.0069446564,286.12112,0.7897878,288.5515,101403.31,290.4717,102144.56,290.42642,1.3215573,293.42188,-2.75,0.0,-2.75,51.5,0.0,51.5,7.2115383,3.5777397,17.130852,3.3318894,0.6873672,4.7606583,2.5769336,0.7105199,4.9119196,209.95187773355624,17.095425605127076,258.3095054626465,0.9703443698105192,0.05902431492313721,0.9999978159986425,0.03741816,0.0269894,0.116287984,0.038091667,0.027410321,0.116287984,0.031117128,0.025361951,0.10963796,0.031488717,0.025472753,0.10963796,0.10270718,0.104119696,0.46734476,68.9603329170041,58.44329059225681,258.4728569828421,63.6159687981033,258.4728569828421,68.9603329170041,51.507099,-2.7114,51.5,-2.75
153,335,335.0,0.0,335,1.5040734104993867,0.16419767133949636,1.8667101860046387,4.992282402224657,0.1693440543861918,5.394004821777344,0.029308384511528944,0.001910186058598945,0.03298461437225342,291.5118854801829,0.8362605948964256,293.239990234375,1.25,0.0,1.25,52.0,0.0,52.0,0.10539808728814844,0.0,0.10539808728814842,4.301085,0.9595008,6.222905,3.3999732,0.9429875,6.210228,102269.555,288.42633,102993.19,0.003613286,0.00049725664,0.004634857,286.77063,0.8459107,288.948,102021.34,285.84546,102739.0,290.83975,0.90669364,292.82886,1.25,0.0,1.25,52.0,0.0,52.0,11.811671,5.659802,28.870014,4.305531,0.9622244,6.222905,3.4169579,0.92635524,6.210228,255.07851172656547,32.6015157184353,325.9965705871582,0.9439067732110618,0.09200388393963273,0.9999978876849602,0.07991863,0.053417373,0.26204333,0.08067708,0.05322403,0.26204333,0.06706147,0.053280234,0.2328771,0.06709719,0.053237855,0.2328771,0.27194744,0.26594594,1.3273133,62.71763108416302,60.67489133790039,219.22267717205503,91.26343820528258,219.22267717205503,62.71763108416302,51.966702,1.35,52.0,1.25
154,336,336.0,0.0,336,1.5040734104993867,0.16419767133949636,1.8667101860046387,4.992282402224657,0.1693440543861918,5.394004821777344,0.029308384511528944,0.001910186058598945,0.03298461437225342,291.5118854801829,0.8362605948964256,293.239990234375,1.25,0.0,1.25,52.0,0.0,52.0,0.06684160683294316,0.0,0.06684160683294316,4.301085,0.9595008,6.222905,3.3999732,0.9429875,6.210228,102269.555,288.42633,102993.19,0.003613286,0.00049725664,0.004634857,286.77063,0.8459107,288.948,102021.34,285.84546,102739.0,290.83975,0.90669364,292.82886,1.25,0.0,1.25,52.0,0.0,52.0,11.811671,5.659802,28.870014,4.305531,0.9622244,6.222905,3.4169579,0.92635524,6.210228,255.07851172656547,32.6015157184353,325.9965705871582,0.9439067732110618,0.09200388393963273,0.9999978876849602,0.07991863,0.053417373,0.26204333,0.08067708,0.05322403,0.26204333,0.06706147,0.053280234,0.2328771,0.06709719,0.053237855,0.2328771,0.27194744,0.26594594,1.3273133,62.71763108416302,60.67489133790039,219.22267717205503,91.26343820528258,219.22267717205503,62.71763108416302,51.948002,1.2920001,52.0,1.25
155,337,337.0,0.0,337,1.1523504882324032,0.14789853431895594,1.4637880325317383,4.857175245517638,0.14124718684449075,5.147713661193848,0.017000518194059046,0.0015120407703415122,0.021509945392608643,290.8337878715701,0.7276356170271278,292.017578125,1.5,0.0,1.5,51.25,0.0,51.25,0.09444983973750291,0.0,0.09444983973750291,4.77157,1.0945266,6.8103075,3.9599278,1.1071815,7.055931,102306.125,298.82562,103007.69,0.0042507127,0.0007467304,0.0062236786,287.3051,0.81343913,289.33472,102161.875,297.33887,102860.0,290.71265,0.76274717,292.1753,1.5,0.0,1.5,51.25,0.0,51.25,15.557885,7.625262,35.651302,4.795232,1.1222954,6.8103075,4.014916,1.053494,7.055931,218.72077430166848,16.226593327638593,272.3651657104492,0.9381250042844006,0.08772824979674981,0.9999815101413949,0.11623148,0.077046305,0.35325733,0.117702566,0.07692146,0.35325733,0.10416933,0.08301219,0.34280846,0.10442585,0.08275437,0.34280846,0.47579798,0.45092404,2.024092,67.95781572853646,65.47019130130622,274.16227586969967,73.38804785883069,274.16227586969967,67.95781572853646,51.223793,1.4092588,51.25,1.5
156,338,338.0,0.0,338,0.3650606928802118,0.07076888374195045,0.5742297768592834,2.711794225181021,0.16149267856351804,3.1733484268188477,0.020048400250876824,0.002564977247559815,0.026516616344451904,290.9353980087652,0.7162906613343087,292.45361328125,-2.75,0.0,-2.75,51.5,0.0,51.5,0.02159999999999984,0.0,0.02159999999999984,3.3008344,0.7040731,4.7606583,2.5614479,0.72429454,4.9119196,102328.805,299.72012,103088.25,0.0043634553,0.00085306424,0.0069446564,286.12112,0.7897878,288.5515,101403.31,290.4717,102144.56,290.42642,1.3215573,293.42188,-2.75,0.0,-2.75,51.5,0.0,51.5,7.2115383,3.5777397,17.130852,3.3318894,0.6873672,4.7606583,2.5769336,0.7105199,4.9119196,209.95187773355624,17.095425605127076,258.3095054626465,0.9703443698105192,0.05902431492313721,0.9999978159986425,0.03741816,0.0269894,0.116287984,0.038091667,0.027410321,0.116287984,0.031117128,0.025361951,0.10963796,0.031488717,0.025472753,0.10963796,0.10270718,0.104119696,0.46734476,68.9603329170041,58.44329059225681,258.4728569828421,63.6159687981033,258.4728569828421,68.9603329170041,51.5,-2.7284,51.5,-2.75
157,339,339.0,0.0,339,0.3650606928802118,0.07076888374195045,0.5742297768592834,2.711794225181021,0.16149267856351804,3.1733484268188477,0.020048400250876824,0.002564977247559815,0.026516616344451904,290.9353980087652,0.7162906613343087,292.45361328125,-2.75,0.0,-2.75,51.5,0.0,51.5,0.086109960834329,0.0,0.086109960834329,3.3008344,0.7040731,4.7606583,2.5614479,0.72429454,4.9119196,102328.805,299.72012,103088.25,0.0043634553,0.00085306424,0.0069446564,286.12112,0.7897878,288.5515,101403.31,290.4717,102144.56,290.42642,1.3215573,293.42188,-2.75,0.0,-2.75,51.5,0.0,51.5,7.2115383,3.5777397,17.130852,3.3318894,0.6873672,4.7606583,2.5769336,0.7105199,4.9119196,209.95187773355624,17.095425605127076,258.3095054626465,0.9703443698105192,0.05902431492313721,0.9999978159986425,0.03741816,0.0269894,0.116287984,0.038091667,0.027410321,0.116287984,0.031117128,0.025361951,0.10963796,0.031488717,0.025472753,0.10963796,0.10270718,0.104119696,0.46734476,68.9603329170041,58.44329059225681,258.4728569828421,63.6159687981033,258.4728569828421,68.9603329170041,51.570122,-2.7000217,51.5,-2.75
158,342,342.0,0.0,342,1.150261813547553,0.15474911677403086,1.4313277006149292,5.147390598204078,0.19579057008052433,5.492646217346191,0.008971243369870069,0.00161601008010682,0.01510167121887207,292.0113614710366,0.9586705288184161,293.873046875,3.5,0.0,3.5,51.5,0.0,51.5,0.06382290060009747,0.0,0.06382290060009747,4.176106,0.98864406,6.436284,3.5595658,1.0804535,6.155052,102288.37,301.4283,103001.81,0.0045307204,0.00081851444,0.006788254,287.40222,0.78890264,289.34253,102270.98,301.2154,102984.0,291.5607,1.1531557,294.68628,3.5,0.0,3.5,51.5,0.0,51.5,11.239807,5.3131733,25.820715,4.2144375,0.98002267,6.436284,3.694688,0.94366354,6.155052,275.08732969004933,27.35611250212931,339.78569984436035,0.9631527855707464,0.05188836343913825,0.9999530644949374,0.073356554,0.051830385,0.2235901,0.07425466,0.051246066,0.2235901,0.06461949,0.04736214,0.19623351,0.06497696,0.04697813,0.19623351,0.24504521,0.2232835,1.0617347,72.62219638359255,63.29241288994737,306.64291273572616,35.71042055536218,306.64291273572616,72.62219638359255,51.522301,3.4402001,51.5,3.5
159,368,368.0,0.0,368,2.4480744338617093,0.36212496648147047,3.5439562797546387,7.5305374424632,0.4081443838060509,8.542000770568848,0.019665270316891553,0.002036154448977407,0.024620354175567627,288.3616437214177,0.7366965310636657,290.121337890625,-6.5,0.0,-6.5,52.25,0.0,52.25,0.09757796882493816,0.0,0.09757796882493816,5.6601872,1.183147,8.121494,4.600069,1.033375,7.7727594,102279.414,285.42535,103110.375,0.0055529666,0.0013198864,0.008775711,286.005,0.71321976,287.3523,102150.07,284.62247,102979.56,288.61258,0.71357673,290.6233,-6.5,0.0,-6.5,52.25,0.0,52.25,21.010555,9.40896,48.295425,5.6969814,1.221454,8.121494,4.600069,1.033375,7.7727594,192.3970062303834,9.134053569529268,208.2505760192871,0.9681027675441536,0.05592852212325876,0.9999856823961231,0.1866243,0.11923437,0.57618415,0.1866243,0.11923437,0.57618415,0.15658167,0.11042316,0.49581036,0.15658167,0.11042316,0.49581036,0.8405417,0.7804524,3.7144234,57.6071918766673,52.09274739498891,225.4115714657583,24.408056072630604,225.4115714657583,57.6071918766673,52.3385,-6.4589,52.25,-6.5
160,369,369.0,0.0,369,2.2067310839164547,0.32290134417289323,3.1788439750671387,7.342811165786371,0.39075871593765593,8.288094520568848,0.01785124075121996,0.0020083162074143973,0.021652519702911377,288.8032702934451,0.703402274285465,290.506103515625,-7.0,0.0,-7.0,52.25,0.0,52.25,0.10265165999632161,0.0,0.10265165999632161,4.448701,0.90765244,6.2967873,3.7416582,0.8608242,6.31231,102280.36,288.55823,103119.5,0.0053931912,0.0012014462,0.009012222,285.814,0.7212433,287.14526,101634.11,284.45154,102462.56,288.7353,0.80497354,290.7522,-7.0,0.0,-7.0,52.25,0.0,52.25,13.022482,5.9533954,30.888243,4.477849,0.93610495,6.2967873,3.7416582,0.8608242,6.31231,185.716424901311,8.599943748390343,201.53683638572693,0.9550838527065119,0.0916625628234443,0.9999985098186757,0.08931326,0.058892842,0.286775,0.08931326,0.058892842,0.286775,0.078561105,0.056577995,0.26061368,0.078561105,0.056577995,0.26061368,0.3251303,0.31217483,1.5193781,58.77867284635218,50.490281893689236,218.35420631575835,22.445851932210953,218.35420631575835,58.77867284635218,52.14767,-6.99188,52.25,-7.0
161,375,375.0,0.0,375,1.951843441986456,0.2784325286856094,2.770321846008301,6.6863557071220585,0.3863371588906152,7.668221473693848,0.018900916343782007,0.0018259691849511503,0.024941444396972656,288.3166682545732,0.746647940302246,289.761962890625,-6.25,0.0,-6.25,52.75,0.0,52.75,0.11290297569169765,0.0,0.11290297569169763,3.732926,0.743522,5.1927834,3.1736815,0.74042493,5.190728,102253.625,282.1999,103091.875,0.004952012,0.0010498818,0.0074386597,285.41205,0.6706356,286.96948,100818.09,272.31662,101630.56,288.7838,0.89627343,290.85767,-6.25,0.0,-6.25,52.75,0.0,52.75,9.252979,4.0423856,21.857677,3.748254,0.7544117,5.1927834,3.1736815,0.74042493,5.190728,183.428753803416,8.56591344496841,202.15103149414062,0.961411753235673,0.07015600898451216,0.9999951699962777,0.053012088,0.033984736,0.16552395,0.053012088,0.033984736,0.16552395,0.047551066,0.033026397,0.15999638,0.047551066,0.033026397,0.15999638,0.16173421,0.15138966,0.7608297,60.2925288502763,50.539955783041464,216.57809614774922,31.12137335674984,216.57809614774922,60.2925288502763,52.792,-6.1451998,52.75,-6.25
162,376,376.0,0.0,376,2.4480744338617093,0.36212496648147047,3.5439562797546387,7.5305374424632,0.4081443838060509,8.542000770568848,0.019665270316891553,0.002036154448977407,0.024620354175567627,288.3616437214177,0.7366965310636657,290.121337890625,-6.5,0.0,-6.5,52.25,0.0,52.25,0.097578875792869,0.0,0.09757887579286902,5.6601872,1.183147,8.121494,4.600069,1.033375,7.7727594,102279.414,285.42535,103110.375,0.0055529666,0.0013198864,0.008775711,286.005,0.71321976,287.3523,102150.07,284.62247,102979.56,288.61258,0.71357673,290.6233,-6.5,0.0,-6.5,52.25,0.0,52.25,21.010555,9.40896,48.295425,5.6969814,1.221454,8.121494,4.600069,1.033375,7.7727594,192.3970062303834,9.134053569529268,208.2505760192871,0.9681027675441536,0.05592852212325876,0.9999856823961231,0.1866243,0.11923437,0.57618415,0.1866243,0.11923437,0.57618415,0.15658167,0.11042316,0.49581036,0.15658167,0.11042316,0.49581036,0.8405417,0.7804524,3.7144234,57.6071918766673,52.09274739498891,225.4115714657583,24.408056072630604,225.4115714657583,57.6071918766673,52.338501,-6.4589,52.25,-6.5
163,377,377.0,0.0,377,2.195339150545074,0.3159007135322043,2.7563586235046387,10.335118549626047,0.4709153749498981,11.663777351379395,0.0009850001916652772,0.0009814200779166545,0.0025989413261413574,289.0876226657774,0.7216039838403457,291.021728515625,-9.75,0.0,-9.75,52.25,0.0,52.25,0.11380017715346491,0.0,0.11380017715346491,2.9866397,0.6246794,4.277256,2.5628438,0.58419,3.970025,102275.22,303.91046,103151.75,0.006209792,0.0012781197,0.009479523,285.54462,0.71650094,287.4331,101205.35,297.46573,102062.56,288.47977,1.0275602,291.20337,-9.75,0.0,-9.75,52.25,0.0,52.25,5.344655,2.4136753,12.498573,3.0112486,0.6276504,4.277256,2.5791368,0.5732404,3.970025,258.5930575074219,14.033548039043088,283.9775848388672,0.9590951806338756,0.09294583643375616,0.9999999969509558,0.024138978,0.01698573,0.07349674,0.024138978,0.01698573,0.07349674,0.02082668,0.014009055,0.06737087,0.020868506,0.013974157,0.06737087,0.054541647,0.05275111,0.24877134,55.431156623654246,50.72785478551894,282.4575434897489,10.217544026652629,282.4575434897489,55.431156623654246,52.2696,-9.8620996,52.25,-9.75
164,382,382.0,0.0,382,1.9145761117702578,0.29475803442418774,2.7432971000671387,7.299013254119129,0.3870479565968745,8.166951179504395,0.012613837311907513,0.0012814039818518047,0.014305651187896729,288.5448206459604,0.49069200099440186,289.551025390625,-5.0,0.0,-5.0,52.0,0.0,52.0,0.02094955331265998,0.0,0.02094955331265998,4.9359903,1.1503719,7.6669044,4.0008016,1.0191758,7.421685,102305.195,287.5748,103106.875,0.005685411,0.0010399745,0.008037567,286.31683,0.68245476,287.81128,101791.56,283.60605,102583.56,288.91,0.78169525,291.2151,-5.0,0.0,-5.0,52.0,0.0,52.0,15.263268,7.3940105,36.545216,4.9675746,1.1462916,7.6669044,4.0313816,0.9974045,7.421685,217.43323913434656,12.917294540015044,240.53854846954346,0.9590860390597354,0.054149320635491396,0.9998211073740237,0.11456912,0.08080772,0.376977,0.11551301,0.0805274,0.376977,0.09713127,0.077707805,0.34100336,0.09720998,0.0776163,0.34100336,0.45594117,0.45195037,2.1268678,65.57210140693479,55.80505424470187,255.5527402560259,21.475243246910242,255.5527402560259,65.57210140693479,52.013222,-4.98375,52.0,-5.0
165,383,383.0,0.0,383,1.5926459736940337,0.1558252276340818,1.9306203126907349,5.56651327086658,0.17403487024678005,5.995567321777344,0.021689826395453478,0.0017133837521887741,0.025768935680389404,290.7954756573933,0.953425975906797,292.9580078125,1.75,0.0,1.75,52.5,0.0,52.5,0.026918160951295702,0.0,0.026918160951295705,4.961854,1.1297352,7.3225145,4.214083,1.1181026,7.5598373,102235.984,281.191,102963.19,0.0039564227,0.0005789116,0.0056858063,286.94904,0.9109923,289.33862,102169.65,280.4607,102895.0,290.26105,0.8525221,291.94482,1.75,0.0,1.75,52.5,0.0,52.5,16.300385,7.6701555,39.20866,5.019118,1.1581293,7.3225145,4.24945,1.0913507,7.5598373,271.90118120937814,34.3043528199947,351.0909676551819,0.952516060535365,0.06843586293747514,0.9999870164394042,0.12290739,0.08176599,0.4018294,0.12632309,0.08144129,0.4018294,0.11302461,0.08555927,0.38041988,0.11305838,0.08551741,0.38041988,0.5145351,0.47727242,2.4481804,57.215320563897855,67.55422095700067,225.96697165321473,80.20515884415964,225.96697165321473,57.215320563897855,52.473083,1.75025,52.5,1.75
166,384,384.0,0.0,384,1.3347395629417607,0.13264559715573776,1.6186671257019043,5.700738930120701,0.2420580730346939,6.166709899902344,0.020077123874571265,0.00298274815985092,0.02698451280593872,289.5415932259909,0.8110185794982584,291.24169921875,1.25,0.0,1.25,53.0,0.0,53.0,0.08364816768465563,0.0,0.08364816768465563,5.600219,1.2974535,8.421636,4.173739,1.1378535,7.3034897,102216.6,271.48773,102941.81,0.0038251411,0.00056136143,0.0056819916,286.57632,0.8429895,288.56128,102075.875,270.03275,102798.0,289.5773,0.76265126,290.77686,1.25,0.0,1.25,53.0,0.0,53.0,17.820726,8.545731,42.329277,5.669039,1.2915909,8.421636,4.2414412,1.0685385,7.3034897,274.2638503749196,25.329299890777943,318.58055877685547,0.9642934736239875,0.04405327249363,0.9998850821089615,0.15063737,0.10550407,0.47557977,0.15463054,0.10473392,0.47557977,0.121381015,0.090484485,0.4044437,0.12174926,0.09003318,0.4044437,0.6192063,0.5771916,2.85339,66.61481461873869,66.67640844994709,243.6138591891086,59.96073929781218,243.6138591891086,66.61481461873869,52.934194,1.301639,53.0,1.25
167,385,385.0,0.0,385,0.9537423776417244,0.15877857886639019,1.3809924125671387,5.698943789412335,0.3449914059221614,6.908574104309082,0.008315175044827344,0.0011448882430281436,0.012795448303222656,289.8599049637957,0.607534811192167,291.015869140625,-4.0,0.0,-4.0,52.75,0.0,52.75,0.05447922239716802,0.0,0.05447922239716803,3.2701921,0.77566093,4.9305763,2.796248,0.7039644,4.97149,102277.195,282.3591,103080.25,0.0075352136,0.0015339253,0.011079788,285.54813,0.7304313,287.04565,100025.875,263.01706,100785.56,288.71072,1.1631546,291.37305,-4.0,0.0,-4.0,52.75,0.0,52.75,7.548768,3.5376558,17.960339,3.3372014,0.76769185,4.9305763,2.796248,0.7039644,4.97149,227.05816216585112,15.451155564733611,290.4823884963989,0.9602084380427107,0.05326807606816921,0.9999460806171507,0.039227016,0.027753728,0.12437669,0.039766133,0.02752254,0.12437669,0.034286268,0.025989957,0.11813089,0.034286268,0.025989957,0.11813089,0.110190906,0.10794459,0.5136987,48.06705174795011,53.65222247563418,256.2346084377125,22.584511523508617,256.2346084377125,48.06705174795011,52.719333,-4.045028,52.75,-4.0
168,386,386.0,0.0,386,1.7461134573308432,0.23577802151984056,2.1607775688171387,5.724944649673089,0.2374239610577078,6.098138809204102,0.014506797964979962,0.0021978249758879036,0.02280735969543457,291.6136563929116,1.030401923096648,293.678466796875,4.75,0.0,4.75,53.0,0.0,53.0,0.03599338201669894,0.0,0.03599338201669894,5.8950186,1.4923913,9.507085,4.434085,1.3461502,7.86306,102188.89,285.56665,102900.56,0.0052754474,0.0011121146,0.0073394775,287.38257,1.0301166,289.67065,102209.72,285.77017,102921.0,290.7377,1.0700927,292.89355,4.75,0.0,4.75,53.0,0.0,53.0,19.36151,9.639884,47.26914,6.0329356,1.5014744,9.507085,4.622882,1.1675901,7.86306,263.5421096555344,29.138861649851115,311.5256576538086,0.9662380153792873,0.04241996742203804,0.9999976949770293,0.16950694,0.12170833,0.5945578,0.1751944,0.12166946,0.5945578,0.1408302,0.10783591,0.4505032,0.14142649,0.107246846,0.4505032,0.7413547,0.7077932,3.5582364,80.65604475067883,66.80222466526943,301.6653731164336,42.074130318243746,301.6653731164336,80.65604475067883,52.964357,4.74499,53.0,4.75
169,387,387.0,0.0,387,1.745322625811507,0.23725347536366065,2.1607775688171387,5.724944649673089,0.2374239610577078,6.098138809204102,0.014506797964979962,0.0021978249758879036,0.02280735969543457,291.8118926257622,1.0861881050944386,294.243896484375,5.0,0.0,5.0,53.0,0.0,53.0,0.08225844297700044,0.0,0.08225844297700044,5.745798,1.4573833,9.37769,4.381122,1.3457625,7.726269,102188.59,286.5859,102897.94,0.0053493455,0.001080071,0.007902145,287.42258,1.0384228,289.7273,102199.55,286.70908,102909.0,290.86343,1.1171092,293.2041,5.0,0.0,5.0,53.0,0.0,53.0,18.484385,9.086113,44.87774,5.892016,1.4678364,9.37769,4.5888944,1.1536583,7.726269,261.15164085713826,29.161650812816607,311.2822403907776,0.9307095788277358,0.09057510344103162,0.9999741706487231,0.15868057,0.11359361,0.5484959,0.16451097,0.11346679,0.5484959,0.13214822,0.09852107,0.41790584,0.13302548,0.09765842,0.41790584,0.6723795,0.6366138,3.2073133,80.71820021838677,67.04759589270206,301.65345495819975,42.07523715607768,301.65345495819975,80.71820021838677,52.931535,5.045596,53.0,5.0
