,station,lat,lon,n_blocks,gev_c,gev_loc,gev_scale,ks_stat,ks_pvalue,kuiper,r2_cdf,cluster
19,127,50.607899,-2.4465001,204,0.03987441276266954,0.39778314329769293,0.15150324500571344,0.040403556890795445,0.8794833063094978,0.07439749871687773,0.9979441279352483,3
20,128,50.7136,-1.8747,165,-0.11863001670612491,0.41069559294548874,0.16432743745260664,0.04970953098259806,0.7905521790174116,0.08903318208392114,0.9963338087989809,3
21,129,50.651108,-1.1531577,112,-0.272751174949764,0.4051227064743821,0.14413568023812723,0.09112723760275543,0.29211594631881754,0.14427774161598184,0.9878575391752948,3
22,13,47.205383,-1.765133,213,-0.08234257698034698,0.7390076146349648,0.35091134092347925,0.06441111790757237,0.3258522510756887,0.11687850904138919,0.9890919797383122,1
23,130,50.740292,-1.5071276,105,-0.5383090956506165,0.4989575850326324,0.22220263767861664,0.08335266519029927,0.43556977181211187,0.13963539286532411,0.9892467993806543,3
24,131,50.609333,-1.949177,95,0.13133273452000574,0.3926827477964157,0.1669008121470283,0.07147131591867334,0.6897058634403916,0.12710486489516898,0.9911934244104749,3
25,133,50.594177,-4.8344054,88,0.3206662604070879,0.8031285647321317,0.5614123081565747,0.14991751319151633,0.03428989374152125,0.249974010925844,0.9369945658834435,4
26,14,47.19345,-1.633667,203,0.01343306348305216,0.8232882942879987,0.432511799331808,0.08190183465986589,0.12415054388483182,0.15030692686847963,0.9797964126425451,4
27,140,50.8839,-1.3931,226,0.004279252627212512,0.6276230253439268,0.17983211268576463,0.030989287489477824,0.9770953946611451,0.05683061607143497,0.9986644817756699,3
28,141,50.802194,-1.11125,177,0.032188806247662946,0.4611759286070112,0.1628453400971136,0.062298389508422036,0.4790150532928037,0.12330182506046572,0.991067054335292,3
29,142,50.368389,-4.18525,172,0.21763334264265244,0.5645075854326811,0.4256514880536335,0.13694027874728232,0.0028277755478398952,0.27264657116459706,0.9056776935281504,1
30,146,51.707389,-5.051778,357,1.0723473949203204,1.9887749501805185,0.012001417379002226,0.10095251091474583,0.0012772696220718887,0.13334596677758564,0.9729457515872552,5
31,147,51.6496,-9.9034,105,0.0588466442113375,0.38303526502008356,0.14251471393323484,0.05524823676521362,0.8879564998171277,0.09236337806203687,0.9946988480607399,3
32,148,51.8278,-8.0007,84,0.226027038122887,0.3835082443092429,0.20523772449229521,0.0699158540021328,0.77968803160798,0.13048516903962654,0.9875590727430203,3
33,15,48.640812,-2.028103,190,0.04524801059177108,0.5436971216073824,0.18618322297834827,0.051219492152148466,0.6816250151769158,0.08328098229386902,0.9959427545622148,3
34,151,51.716702,-5.0500002,200,0.06947452000408864,0.4400004794577209,0.1830452654573161,0.06834775410439026,0.2940413478914973,0.10342406988089353,0.9935700994664058,3
35,152,51.649601,-9.9034004,105,-0.1476613746605578,0.3519409308518334,0.14103093290270702,0.06673736592454893,0.712343894808253,0.12803484353114736,0.9867593061450519,3
36,153,51.827801,-8.0007,85,0.3100034519077288,0.412178102786775,0.22513862879006025,0.08375349298729862,0.5613323848688525,0.14424000197802045,0.988182225882649,6
37,154,51.84,-8.3039999,79,-0.009838471190407788,0.40972647000223,0.17720487112686428,0.0993058876363801,0.39151135533149184,0.19171108708165369,0.967029453179242,3
38,156,51.114389,1.322528,396,-0.11537574490075564,0.6287207783814618,0.23647121456861903,0.05320224063069234,0.20488711550462313,0.10255266093395005,0.9924324308434092,1
39,157,51.445639,0.743361,337,0.4924956090589786,0.9505760220526787,0.5985442267399266,0.10943156401764195,0.000571270500460369,0.2062622203431365,0.953028550684356,4
40,158,51.211139,-4.112389,280,0.5765099380443541,1.2095912430529765,0.3759525687769236,0.10227346620666894,0.005290880908467359,0.16859183239364633,0.9721108063232484,4
41,16,45.56843333,-1.06148333,128,0.05634033705501899,0.37308022289529374,0.1951460079972892,0.035376110456539545,0.9955096163627105,0.06978069608404569,0.9980577190527865,3
42,160,51.948,1.292056,222,-0.20979467409271335,0.571370014356722,0.3795268123760246,0.0811410635441161,0.10169777863603624,0.14168123681109923,0.9911929539539787,1
43,161,51.21525,-3.134472,185,0.006006227697175245,0.7476181512000325,0.3082360510033739,0.07100792153894359,0.29439718011393756,0.11871944743757684,0.988129393235089,1
44,162,51.55,-2.987444,187,0.03921089031592105,0.9594604723982967,0.2716111129090164,0.038649303657271816,0.932435491491461,0.07241088000962215,0.9971977513729847,1
45,163,51.95769444,1.34655556,25,-0.5170851303935419,-2.4354355110100068,0.5338602370977457,0.11508895625476379,0.8578892452132466,0.22623674803582638,0.9702067547893872,0
46,164,51.57,-3.975472,18,0.8891172719476106,0.1121603792905484,0.1258035555669,0.17349359176024726,0.5910013292057548,0.2598967763666853,0.9537004252731411,6
47,165,51.5,-2.72847222,93,0.8914064050246874,0.8995921507840083,0.750971170549415,0.26082060869375273,4.531517218419854e-06,0.5196755359591505,0.800983344029571,2
48,166,51.38198,1.11553,173,0.16536112804139813,0.91607282361724,0.3656076986365733,0.04740567952392327,0.8138811215765983,0.09020525223156256,0.9956998392179319,4
49,167,51.22378,1.40923,115,-0.11823285462505378,0.6438864810612708,0.2430752751325388,0.06800019087222564,0.6370667605374238,0.12067025959836036,0.99223293442152,1
50,168,51.57012,-2.70001,76,0.7330385768257192,1.5959067595408318,0.3010374820288384,0.07438649639300865,0.7661369849133244,0.12331090695085034,0.9884571377753095,2
51,17,47.305667,-2.0883,165,0.09949810032804121,0.5606634055502338,0.27948977370753636,0.03233934365280544,0.9931478371666187,0.06332529726645719,0.9975924022742194,1
52,170,51.048091,2.366698,364,0.11383908075936702,0.7567614821260945,0.3045261672123013,0.0387016170900184,0.6323636938875219,0.0727292027693073,0.9974048998029834,1
53,172,51.399148,4.209993,288,0.4111324001521646,1.1433167458546363,0.4501857019888886,0.07040968277247761,0.10964755119847991,0.136801369057178,0.9825822161386211,4
54,173,51.506519,4.249998,124,0.24467752942337145,1.3711305536699396,0.41647057571287815,0.08420124761451431,0.3245985843568234,0.15028154668109456,0.9801293679217117,4
55,174,51.511332,4.165743,175,0.06986001557166169,0.8968330624854921,0.3484317819976728,0.0916207403111099,0.09946475659689291,0.1594250111741462,0.9804725017647795,4
56,175,51.399115,3.564552,80,0.18067024937466197,0.9321341728683675,0.3954356261975275,0.09869321179821228,0.3915420458390536,0.16613722060199415,0.9832289393366588,4
57,178,51.750754,3.811483,234,0.1837263846794612,0.9399774091376145,0.3821851171542862,0.057504965140925735,0.406166359651153,0.10696269946920067,0.9896626058876601,4
58,179,51.655118,4.102756,153,0.24754332605932616,1.0043586005991099,0.41476045877745377,0.07167796651366648,0.3929874896953486,0.14294779512509787,0.9837573142819753,4
59,18,47.542676,-2.895167,133,0.0954960094438953,0.37844120145171545,0.19153063948279792,0.06547987796819121,0.5951511825814557,0.1192785719867886,0.9856026621344202,3
60,180,51.675798,3.756442,98,0.21075922581023598,0.8830279594012833,0.40064402542221833,0.07448416716824163,0.6213429092558069,0.13272435712253589,0.9890759004180426,4
61,181,51.379296,3.376275,288,0.13801608404464383,0.8753542027207666,0.3602301955053111,0.07012095100502108,0.11226448507613829,0.11223228140641789,0.9901958854742335,4
62,183,51.60088,3.85938,97,0.23464367236380568,0.9042868166704028,0.421825275917713,0.10853314006019754,0.1889749973768433,0.15639166057179565,0.9818568005437045,4
63,19,47.873549,-3.907207,154,0.09552191731701823,0.35290027022820847,0.1541275191474267,0.05540180079507806,0.7105473705046119,0.10120266293974281,0.9941879464133456,3
64,194,51.445556,4.006959,347,0.16419443524359603,1.0227720467288128,0.3845748280108555,0.08180982458455871,0.018128443103628468,0.14579517980728968,0.9794259463459736,4
65,195,51.863131,3.860766,214,0.10044216847719603,0.7982228235288904,0.3285494628495098,0.05621356510788311,0.49076964480288376,0.0925768239884811,0.9929575657882417,1
66,196,51.835992,4.054941,70,0.5285359487762056,0.44102235641123044,0.1864943336726868,0.05873212583740295,0.9575313850127198,0.11013995606264032,0.9937599666931827,6
67,197,51.829224,4.04484,98,0.39423203860190215,1.0995118867836267,0.4407735080460531,0.07523655815474839,0.6088090743126167,0.1402675826913523,0.9837244205627672,4
68,2,48.383,-4.5,435,0.02244003625891414,0.3968659817258183,0.15538699280679347,0.026359653745513745,0.9150859787373353,0.050408722088753466,0.9990026876036361,3
69,200,51.819721,4.128239,347,0.46826974044644937,0.544457918052305,0.25421626878505466,0.0873524534214338,0.00940652045535237,0.16925111537554813,0.9658144583624616,6
70,203,51.977572,4.119881,347,0.06628412241345985,0.8290128473746894,0.3285054774966918,0.0611202813495485,0.14355222687274705,0.11498979850218319,0.9887982554151213,1
71,205,51.543944,3.865419,93,0.21531862497696794,0.9070271510292013,0.4202849810668145,0.08405121485377143,0.5005331020736676,0.14885160555106303,0.9854248908618447,4
72,208,51.666274,4.095356,109,0.26787844296005026,0.9534893729892681,0.4523923553806188,0.1076712547008899,0.14839776235231428,0.18164467973565568,0.9773841301583674,4
73,209,51.659342,4.144264,180,0.19683954172568666,0.8895347498685238,0.39638813054093736,0.06027325215873797,0.5107784390912525,0.11327467289054699,0.9899672725172157,4
74,21,46.007357,-1.174341,95,0.01398295405109783,0.6237095711064093,0.16926715777163043,0.08056179298502336,0.5414308159951945,0.1270376561780156,0.9930492079813833,3
75,210,51.450047,4.229827,238,-0.8587941136435497,0.5897884111775487,0.16167348189378394,0.20580716357096696,2.562046976938572e-09,0.37051850519702656,0.9013495572641682,3
76,216,51.773558,4.192415,134,0.4912821208928159,0.4638994719178551,0.17118174678964007,0.09201097107888268,0.19425583447386718,0.15301474558900086,0.981029793594399,6
77,22,45.199667,-0.744167,91,-0.09172201244278812,0.6163827769752459,0.26036332646694166,0.039424227691416014,0.9979367779229794,0.07676465706015262,0.9966226666763321,1
78,226,51.619106,3.686358,191,0.03824253083186581,0.763112736618857,0.33178936138316656,0.04915989164705614,0.7261274145438514,0.09279856341930948,0.9946671656807855,1
79,227,51.619592,3.682065,192,0.0652186623407508,0.8331660377125201,0.3508929775996812,0.048297723883185706,0.7428983462052065,0.08468444384399815,0.9940796706211984,1
80,23,45.453667,-0.92305,74,-0.12193352277708434,0.4549661648450204,0.15465917485159236,0.05741510221914381,0.9560457343763746,0.09313558954286012,0.9950276801167082,3
81,236,51.595404,4.006011,288,0.18546552694031143,0.904884382919608,0.39552830178130777,0.057557093776990226,0.2847238531240873,0.10904844528057997,0.9903397850345402,4
82,237,51.626665,4.254928,160,0.47586852876898855,1.192206768321109,0.4519541772022785,0.07741771669840858,0.2783203192004349,0.14432999020132495,0.9794213921248746,4
83,238,51.827026,4.033445,75,0.253623727768445,1.0784038311055957,0.3876208573170457,0.09041884283651991,0.5417508140037315,0.1619533030174799,0.9807201626800179,4
84,240,51.336209,3.819812,347,0.1801778810874713,1.004776644342472,0.3807458522523124,0.08042721731513328,0.021209259453801522,0.142079370723772,0.9828060619351217,4
85,242,51.599317,3.75183,85,0.20021214157791953,0.8393378942445249,0.4181867745780904,0.08415920601083077,0.5551793611900513,0.13603612521112612,0.9871674622707765,4
86,243,51.442308,3.596057,347,0.08923180939406014,0.9109185391853984,0.34752361985365965,0.0686749828244183,0.07228413857163707,0.11649410948587746,0.9879835456490805,4
87,245,51.496839,4.056964,169,0.223274113915989,0.9949721411357031,0.4054819794862631,0.0783715522843687,0.2376546127432112,0.15567972683427284,0.980474573987199,4
88,248,51.521445,3.440031,288,0.13015107362884848,0.850402539454642,0.34798966629036676,0.07857152431777342,0.054074130914957386,0.11516319437633055,0.9891958564254634,4
89,251,51.642157,3.910813,157,0.1947756148639048,0.951807241545944,0.3897902573518147,0.06851688788463436,0.43323643283341495,0.12525880326092817,0.9872392537032217,4
90,254,51.33621206,3.81981192,174,0.4135014054155912,1.254242380715485,0.3735630678727462,0.0672360379434177,0.3936936134796616,0.12451191706817588,0.9870677469837005,4
91,255,51.76762642,3.61712418,257,0.12956628381241633,0.8512239561657129,0.32504941545597843,0.07480965719952687,0.1070323049814581,0.12440733444891122,0.986748667426431,1
92,259,51.64286987,3.4810545,190,0.10643805923757443,0.8501691923204671,0.3263498699225017,0.07416813399456568,0.23494655890333305,0.131655609971716,0.9823285374237766,1
93,260,51.39842692,4.02620594,185,0.4356971004889331,1.1870694526093022,0.4379070296517662,0.09399674611634537,0.07126942505294831,0.181678059403542,0.9707210002507126,4
94,264,51.37786806,4.16499237,141,0.38463003158447956,1.213474019465965,0.4145321495693476,0.10643217149135437,0.07611470918838503,0.2000423520260211,0.9690266268071575,4
95,265,51.37929817,3.37627452,114,0.39137575311841666,1.0913785047756814,0.3899133366535812,0.05907170634111658,0.7989458242389672,0.10381259851987146,0.995964199070086,4
96,266,51.52144786,3.44003089,114,0.3660404003197368,1.0507767800732777,0.3875435198493319,0.054495044482877564,0.8688296143143603,0.10583184773147536,0.9950660069889901,4
97,269,51.59540662,4.00601046,108,0.3562715339376453,1.0638861860278972,0.4144797289568576,0.10175680107531943,0.19931254884596605,0.15307744912223759,0.9848376087537383,4
98,27,45.335567,-0.795167,66,-0.03461145648243326,0.5063830541812082,0.15417873137162122,0.08477125716458622,0.6979117686479517,0.14903428209676833,0.9895450831036501,3
99,270,51.50615366,4.07513028,101,0.40265662565465493,1.0236190653545134,0.43198647123742206,0.07768542536446299,0.5495362827192856,0.14111843130746077,0.9846615728032356,4
100,271,51.95823879,4.16144308,105,0.020262178706369868,0.8311823278357,0.32299955222983945,0.057558435313187994,0.857475611265049,0.10783945690205615,0.9922022384473024,1
