,Unnamed: 0,station,lat,lon,n_blocks,gev_c,gev_loc,gev_scale,ks_stat,ks_pvalue,kuiper,r2_cdf,cluster,geometry,CVI_Category,dist_to_CVI_m,Morpho,CoastType,dist_to_morpho_m,wave_nc_mean_0p1deg,wave_atl_mean_0p1deg,current_mean_0p1deg,current_mean_1deg,dist_to_river_outlet_m,GEV_ID,HYRIV_ID,dist_to_nearest_river_m,nearest_CATCH_SKM_10km,nearest_DIS_AV_CMS_10km,river_index_10km,coastal_type
114,81,236,51.595404,4.006011,288,0.1854655269403114,0.904884382919608,0.3955283017813077,0.0575570937769902,0.2847238531240873,0.1090484452805799,0.9903397850345402,4,POINT (4.006011 51.595403999999995),Lower,11.860268337372386,Y,"Artificial shoreline (walk, dike, quay) without beach",74.54820344987888,0.7317708333333334,5441.35953988343,,226.9962224321699,6330.0758996913855,114,20334515,5890.480235875033,14.41,0.203,0.02521371323628724,84200 Coastal waters
115,82,237,51.626665,4.254928,160,0.4758685287689885,1.192206768321109,0.4519541772022785,0.0774177166984085,0.2783203192004349,0.1443299902013249,0.9794213921248746,4,POINT (4.254928 51.62666499999999),Lower,7114.927295858149,Y,"Artificial shoreline (walk, dike, quay) without beach",7070.938206048743,0.2711588541666667,3290.795391315069,,213.05087200720072,636.18570385964,115,20333206,382.7309631234931,38.53,4.625,1.0556386654838774,84200 Coastal waters
116,83,238,51.827026,4.033445,75,0.253623727768445,1.0784038311055957,0.3876208573170457,0.0904188428365199,0.5417508140037315,0.1619533030174799,0.980720162680018,4,POINT (4.033445 51.82702599999998),Lower,64.60994248920666,J,Harbor area,21.117504506989775,0.8747829861111112,5248.719360704111,58.3645270166726,215.41838208789042,4507.848543526181,116,20328185,4507.848543526181,10.62,0.155,0.026162727076068402,84200 Coastal waters
117,84,240,51.336209,3.819812,347,0.1801778810874713,1.004776644342472,0.3807458522523124,0.0804272173151332,0.0212092594538015,0.142079370723772,0.9828060619351217,4,POINT (3.819812 51.336209),Lower,19.52145076397715,J,Harbor area,9.922241255730983,0.5695529513888888,1110.7871486187476,609.6508179198828,243.3952287312162,661.2306404893418,117,20341260,661.2306404893418,25.9,6.898,1.2440232985584838,
118,85,242,51.599317,3.75183,85,0.2002121415779195,0.8393378942445249,0.4181867745780904,0.0841592060108307,0.5551793611900513,0.1360361252111261,0.9871674622707765,4,POINT (3.75183 51.59931699999999),Lower,80.4199357995172,Y,"Artificial shoreline (walk, dike, quay) without beach",428.80725135172025,0.9011501736111112,3879.0642189175733,202.37335092050057,231.85492864446928,7016.36781765709,118,20335106,5721.969849697726,47.66,0.61,0.059407727844973564,12310 Cargo port
119,86,243,51.442308,3.596057,347,0.0892318093940601,0.9109185391853984,0.3475236198536596,0.0686749828244183,0.072284138571637,0.1164941094858774,0.9879835456490804,4,POINT (3.596057 51.44230799999999),Lower,31.812826717133422,Y,"Artificial shoreline (walk, dike, quay) without beach",53.86145141844592,0.7199435763888888,456.71031283560677,708.3568406729862,241.80986779087624,542.4811052137477,119,20337218,449.83417685434637,9.9,0.718,0.3508378936283191,12310 Cargo port
120,87,245,51.496839,4.056964,169,0.223274113915989,0.9949721411357032,0.4054819794862631,0.0783715522843687,0.2376546127432112,0.1556797268342728,0.980474573987199,4,POINT (4.056964 51.496839),Lower,3.043794771656394,Y,"Artificial shoreline (walk, dike, quay) without beach",27.491692558403646,0.7649739583333334,8085.500189804803,467.32549690823146,230.23266432886666,3821.132122882972,120,20336118,3396.3340865045325,23.26,0.327,0.05868346703309052,84200 Coastal waters
121,88,248,51.521445,3.440031,288,0.1301510736288484,0.850402539454642,0.3479896662903667,0.0785715243177734,0.0540741309149573,0.1151631943763305,0.9891958564254634,4,POINT (3.440031 51.521445),Lower,62.64299969533455,K,Artificial beach,139.00929142162204,2.013671875,859.3504551019612,319.97841349747483,243.6260981037736,3063.049155028227,121,20334916,2022.47478903194,10.02,0.585,0.11335929852444793,
122,89,251,51.642157,3.910813,157,0.1947756148639048,0.951807241545944,0.3897902573518147,0.0685168878846343,0.4332364328334149,0.1252588032609281,0.9872392537032216,4,POINT (3.910813 51.64215699999999),Lower,30.005685123614963,Y,"Artificial shoreline (walk, dike, quay) without beach",2124.62523151534,0.8021918402777778,4969.998471536679,35.6170221439843,226.83725540561284,1356.0474920356532,122,20332368,116.9167585214793,47.54,0.4,0.142812164953384,12310 Cargo port
123,90,254,51.33621206,3.81981192,174,0.4135014054155912,1.254242380715485,0.3735630678727462,0.0672360379434177,0.3936936134796616,0.1245119170681758,0.9870677469837004,4,POINT (3.81981192 51.336212059999994),Lower,19.581532539470068,J,Harbor area,9.48137128123385,0.5695529513888888,1110.7871486187476,609.6508179198828,243.3952287312162,661.5118943800475,123,20341260,661.5118943800475,25.9,6.898,1.2438127154178926,12350 Marinas
124,91,255,51.76762642,3.61712418,257,0.1295662838124163,0.8512239561657129,0.3250494154559784,0.0748096571995268,0.1070323049814581,0.1244073344489112,0.986748667426431,1,POINT (3.6171241799999994 51.76762642),Lower,11613.339552302306,K,Artificial beach,11600.495253683153,1.4555121527777777,885.5435249981315,267.4352311144526,228.17072508889643,9181.358153970297,124,20329829,8954.761030348045,10.24,0.119,0.011043264423859776,84200 Coastal waters
125,92,259,51.64286987,3.4810545,190,0.1064380592375744,0.8501691923204671,0.3263498699225017,0.0741681339945656,0.234946558903333,0.131655609971716,0.9823285374237766,1,POINT (3.4810545 51.64286986999999),Lower,12299.18322617629,K,Artificial beach,12520.193819210073,1.4801432291666667,473.2928481700961,291.4551937530414,237.73789586211146,10759.307792430858,125,20334916,10759.307792430858,,,,12310 Cargo port
126,93,260,51.39842692,4.02620594,185,0.4356971004889331,1.1870694526093022,0.4379070296517662,0.0939967461163453,0.0712694250529483,0.181678059403542,0.9707210002507126,4,POINT (4.026205939999999 51.39842691999999),Lower,385.3379777411362,Y,"Artificial shoreline (walk, dike, quay) without beach",407.7494706252008,0.5075954861111112,4806.218171947759,449.13373146178327,236.7064233521516,3632.8420911385447,126,20339379,3632.8420911385447,6.57,0.474,0.0837455276560408,84200 Coastal waters
127,94,264,51.37786806,4.16499237,141,0.3846300315844795,1.213474019465965,0.4145321495693476,0.1064321714913543,0.076114709188385,0.2000423520260211,0.9690266268071576,4,POINT (4.164992369999999 51.37786805999998),Lower,3077.6374731421733,G,"Muddy coastline, including tidal flat, salt marsh",1000.0289332721701,0.3103298611111111,7350.97066848704,41.105943170485816,235.57628509035516,2117.205025001242,127,20339493,2117.205025001242,10.33,0.139,0.041752363007809774,
128,95,265,51.37929817,3.37627452,114,0.3913757531184166,1.0913785047756814,0.3899133366535812,0.0590717063411165,0.7989458242389672,0.1038125985198714,0.995964199070086,4,POINT (3.3762745199999995 51.37929817),Lower,262.2486824479055,K,Artificial beach,356.50296522547825,1.1867404513888888,532.4228954452637,270.03117848029626,251.25232752286354,1197.2218919005177,128,20340453,1197.2218919005177,61.44,1.831,0.4736116942873693,84200 Coastal waters
129,96,266,51.52144786,3.44003089,114,0.3660404003197368,1.0507767800732777,0.3875435198493319,0.0544950444828775,0.8688296143143603,0.1058318477314753,0.99506600698899,4,POINT (3.4400308899999996 51.52144786),Lower,62.13132713986513,K,Artificial beach,138.4976188661531,2.013671875,859.5551206882332,319.97841349747483,243.6260981037736,3062.744914655894,129,20334916,2022.3094094114222,10.02,0.585,0.11336778748349284,
130,97,269,51.59540662,4.00601046,108,0.3562715339376453,1.0638861860278972,0.4144797289568576,0.1017568010753194,0.199312548845966,0.1530774491222375,0.9848376087537384,4,POINT (4.006010459999999 51.59540661999999),Lower,11.450692128024828,Y,"Artificial shoreline (walk, dike, quay) without beach",75.01952901968991,0.7317708333333334,5441.35953988343,,226.9962224321699,6330.3400120737315,130,20334515,5890.711204603625,14.41,0.203,0.02521280478540233,84200 Coastal waters
131,98,27,45.335567,-0.795167,66,-0.0346114564824332,0.5063830541812082,0.1541787313716212,0.0847712571645862,0.6979117686479517,0.1490342820967683,0.98954508310365,3,POINT (-0.795167 45.335567),No data,173.1704545569289,G,"Muddy coastline, including tidal flat, salt marsh",424.767661961962,,,,,493.19103355665095,131,20496688,493.19103355665095,17.36,0.288,0.16949647724447806,12310 Cargo port
132,99,270,51.50615366,4.07513028,101,0.4026566256546549,1.0236190653545134,0.431986471237422,0.0776854253644629,0.5495362827192856,0.1411184313074607,0.9846615728032356,4,POINT (4.07513028 51.506153659999995),Lower,2258.887444015851,Y,"Artificial shoreline (walk, dike, quay) without beach",2294.2405070287355,0.6755642361111112,9361.965529823045,501.60596334366574,229.06043945372883,3818.849317680003,132,20335018,3818.849317680003,13.74,0.192,0.036446992764273586,72300 Intertidal flats
133,100,271,51.95823879,4.16144308,105,0.0202621787063698,0.8311823278357,0.3229995522298394,0.0575584353131879,0.857475611265049,0.1078394569020561,0.9922022384473024,1,POINT (4.16144308 51.95823879),Lower,8493.916676420446,J,Harbor area,7098.069139167356,0.5272352430555556,1136.3327476947338,140.0980906272421,205.48187045053706,687.2469344379375,133,20323928,232.35949759484382,3.84,2451.121,4.625706126077447,84200 Coastal waters
134,101,272,51.34208224,4.24763328,99,1.036871598977319,1.418534550807582,0.6021316709152906,0.1043739108642557,0.2154234423202192,0.1989652593443886,0.9583516517817364,2,POINT (4.247633279999999 51.34208224),Lower,10900.040248268739,H,Estuary,1789.9292906021833,0.13075086805555555,1317.9442324953784,9.836440969949745,239.1453167589793,2059.4126976601156,134,20340103,2059.4126976601156,37.42,0.769,0.18644572678240742,84200 Coastal waters
135,102,273,51.72154375,3.67591773,74,0.1293415639987823,1.0302778292400945,0.3413355211532947,0.1131152733243729,0.2784901251033277,0.1939391315658689,0.961802543077704,4,POINT (3.6759177299999997 51.72154375),Lower,1287.5895485416318,K,Artificial beach,1675.4198878320958,1.8240017361111112,2287.1813059404376,249.20598283729873,228.46117262289215,4659.51501608644,135,20329829,3728.608436626313,10.24,0.119,0.01986661930726072,12360 Local multi-functional harbours
136,103,277,51.58282787,3.47102233,63,0.1361046080456512,0.8899773155574646,0.3596925905806494,0.1172463092279753,0.3260817707861108,0.219570071342654,0.9654097696754588,4,POINT (3.47102233 51.582827869999996),Lower,3795.142097347119,K,Artificial beach,3835.0959542097116,1.5724826388888888,851.992521657016,296.8661941629957,240.2976977179293,4101.927424764824,136,20334916,4101.927424764824,10.02,0.585,0.09027654918191659,12360 Local multi-functional harbours
137,104,3,48.38290024,-4.49503994,433,-0.0086088869592824,0.3934152205858311,0.1575847210282359,0.0239700332743302,0.9596375798881104,0.0461293595381999,0.9989711463303338,3,POINT (-4.49503994 48.38290024),Intermediate,25.55864764963754,J,Harbor area,22.533533321714387,0.9354383680555556,866.5511723176747,33.83014160454348,235.51501148059415,444.171246677256,137,20414935,233.81933687594693,1.0,1.485,0.6303079776484944,84200 Coastal waters
138,105,326,51.048199,2.3664999,364,0.1138698483621219,0.7568858367380076,0.3044426019435393,0.0384868888446243,0.63927220252538,0.0725278843009849,0.9973988846978225,1,POINT (2.3664999 51.048199),No data,47.01723251330768,J,Harbor area,411.9351005537576,1.0199652777777777,610.5915567129368,326.81649903350745,339.27667592380675,718.8550594080754,138,20347376,377.36349799117284,2.43,6.332,1.1590554339257344,84200 Coastal waters
139,106,327,51.116699,1.3166699,199,0.0267112693276609,0.6159009238965673,0.2654639098284892,0.0418549343663035,0.8619855566056407,0.0785140742535753,0.9965679405516858,1,POINT (1.3166699 51.11669899999998),Higher,105.74465788634001,J,Harbor area,7.93231171232211,1.2010633680555556,80.8187795226787,517.0053323179811,322.14194175176624,707.4631172565287,139,20345211,707.4631172565287,21.82,0.83,0.3539262022458122,84200 Coastal waters
140,107,328,51.216702,-3.1333301,197,-0.1182880005277909,0.6970486927259653,0.2487185995835875,0.0309366633514129,0.9888080076442732,0.0612337204348823,0.99829460867145,1,POINT (-3.1333300999999993 51.216702),Lower,458.943500823559,B,"Erodible rock and/or cliff, with rock waste and sediments (sand or pebbles) at its base",1039.4474558758463,1.4240451388888888,115.59491908070395,950.8993811704381,422.69624074183656,1009.8622006890238,140,20343056,1009.8622006890238,0.67,0.46,0.18828974745638993,62111 Sandy beaches
141,108,329,51.216702,-4.1166701,194,0.0636772949169777,0.4761900589600541,0.2085997441889284,0.0410097119361472,0.886442254636889,0.078698042506144,0.9977606687128672,3,POINT (-4.116670099999999 51.216702),Lower,850.5588849786733,B,"Erodible rock and/or cliff, with rock waste and sediments (sand or pebbles) at its base",833.4277968581032,1.1257595486111112,93.88922347962006,690.6083969890678,290.70991290359973,1008.132185224967,141,20342938,1008.132185224967,7.53,0.214,0.09656769024858118,84200 Coastal waters
142,109,330,51.549599,-2.9860001,182,0.0213170609054199,0.9357504450128744,0.2643223000414784,0.0446519715725644,0.844958930178726,0.0716331386142231,0.99686033973762,1,POINT (-2.9860001 51.549599),Intermediate,21.613414945020605,H,Estuary,1376.9152551444852,0.8648003472222222,19.677619588165705,686.5539523119643,616.7158853677807,310.7775707005298,142,20334506,309.4575316413064,35.08,6.835,1.5705188649643873,84200 Coastal waters
143,110,331,51.569698,-3.9737,172,0.0237357758472285,0.5735857242086942,0.2567282475307444,0.0471901108564764,0.8207223829765229,0.0897827468832866,0.99491981184113,1,POINT (-3.9736999999999996 51.569698),Lower,297.61744467579814,D,Gravel beach fronting upland (> 1 km long),62.29393333889867,1.2590060763888888,132.75000722802923,279.98541993822977,330.1161081315769,3021.848867382036,143,20333305,3021.848867382036,12.93,0.427,0.08841066667422426,72300 Intertidal flats
144,111,332,51.450001,0.75,178,0.0209719146242344,0.815909631724683,0.3493149161060591,0.0525729550532309,0.6887368363917599,0.1024947012790941,0.991875708041408,1,POINT (0.75 51.450001),Higher,2717.5748104541976,X,Heterogeneous beach,863.831395092109,1.5503472222222223,54.15167155216101,150.54224326116613,311.8405351183204,7164.444488270208,144,20338432,6501.2324905039095,10.85,0.116,0.013442538509147952,
145,112,333,51.381985,1.1155597,168,0.1529154451983269,0.9102489770102472,0.3649235304430962,0.0548319185509439,0.6725191331851408,0.0938177602020307,0.995522348548157,4,POINT (1.1155597 51.38198499999999),Higher,1604.620924723623,B,"Erodible rock and/or cliff, with rock waste and sediments (sand or pebbles) at its base",1797.7951105367003,1.07421875,190.35631750254404,194.76226146945015,335.1523481991691,4556.813200602689,145,20339803,4524.569978515716,17.84,0.208,0.03400620167116762,
146,113,334,51.507099,-2.7114,140,0.1162472359070179,1.043450727229708,0.3007225268830883,0.0478952529042312,0.889587734730934,0.0897614664319966,0.9925146355594876,4,POINT (-2.7113999999999994 51.507099),Intermediate,137.17445578035193,J,Harbor area,238.66963259789998,0.8434244791666666,17.963986873783565,389.9448961279858,531.5924727204451,1026.304099355834,146,20335767,843.7310133574385,18.44,0.34,0.14443519320877596,
147,114,335,51.966702,1.35,128,-0.05811465078253,0.6863310094086529,0.3002194980105533,0.05309289091591,0.8443476366639334,0.0984143482602336,0.9937810469361088,1,POINT (1.35 51.96670199999999),Intermediate,1284.361871056708,D,Gravel beach fronting upland (> 1 km long),1444.3600302360428,1.2202690972222223,346.7402310854801,322.4426597645109,404.75668832336,3938.522730148823,147,20322567,3841.5936127820482,11.37,0.102,0.019667158124374435,84200 Coastal waters
148,115,336,51.948002,1.2920001,124,-0.1748849804699015,0.6530729095083834,0.2960864218206669,0.0430395489665464,0.9681416099098368,0.0853093342738928,0.9953962388180564,1,POINT (1.2920000999999999 51.948001999999995),Intermediate,76.32929168146283,J,Harbor area,61.92498624229188,1.0268012152777777,9781.638473370664,252.90847718061778,407.7875920459185,1665.6356734725557,148,20325156,1665.6356734725557,26.35,0.228,0.07704985133579527,72300 Intertidal flats
149,116,337,51.223793,1.4092588,115,-0.1467128983091921,0.644467089653274,0.2470280456526547,0.0677140664761529,0.6422490658611271,0.1240162763779992,0.992031380547427,1,POINT (1.4092587999999997 51.22379299999999),Higher,438.09693140062853,B,"Erodible rock and/or cliff, with rock waste and sediments (sand or pebbles) at its base",147.10864406979405,1.4661458333333333,166.84216658278163,544.8431574457315,324.4422995433829,1964.8587432913598,149,20343741,1964.8587432913598,13.46,0.182,0.056396586174281574,12350 Marinas
150,117,338,51.5,-2.7284,100,0.2479405380252313,1.1630009072038845,0.4091419744688785,0.1160298445847518,0.1250131721838111,0.225535110716496,0.9500630744175126,4,POINT (-2.7284 51.5),Intermediate,5.901268838935705,Y,"Artificial shoreline (walk, dike, quay) without beach",45.65813493408739,0.9224175347222222,19.083094962035553,441.8519476619886,532.7917396159147,249.68573619777982,150,20336718,249.68573619777982,27.41,0.521,0.33557879112607264,12360 Local multi-functional harbours
151,118,339,51.570122,-2.7000217,79,0.6330111750279996,1.3642418684199082,0.4235880525818463,0.1074053015503352,0.2999739072969599,0.1884305578536481,0.968712666952001,2,POINT (-2.7000217 51.57012199999999),Lower,2455.776340287749,G,"Muddy coastline, including tidal flat, salt marsh",2564.4338929639293,0.9061414930555556,15.023077900937041,318.0678054472152,611.9284615061435,2492.132937255529,151,20333601,2492.132937255529,18.0,0.797,0.16783970983975735,12350 Marinas
152,118,339,51.570122,-2.7000217,79,0.6330111750279996,1.3642418684199082,0.4235880525818463,0.1074053015503352,0.2999739072969599,0.1884305578536481,0.968712666952001,2,POINT (-2.7000217 51.57012199999999),Lower,2455.776340287749,G,"Muddy coastline, including tidal flat, salt marsh",2564.4338929639293,0.9061414930555556,15.023077900937041,318.0678054472152,611.9284615061435,2492.132937255529,152,20333601,2492.132937255529,18.0,0.797,0.16783970983975735,84200 Coastal waters
153,118,339,51.570122,-2.7000217,79,0.6330111750279996,1.3642418684199082,0.4235880525818463,0.1074053015503352,0.2999739072969599,0.1884305578536481,0.968712666952001,2,POINT (-2.7000217 51.57012199999999),Lower,2455.776340287749,G,"Muddy coastline, including tidal flat, salt marsh",2564.4338929639293,0.9061414930555556,15.023077900937041,318.0678054472152,611.9284615061435,2492.132937255529,153,20333601,2492.132937255529,18.0,0.797,0.16783970983975735,
154,118,339,51.570122,-2.7000217,79,0.6330111750279996,1.3642418684199082,0.4235880525818463,0.1074053015503352,0.2999739072969599,0.1884305578536481,0.968712666952001,2,POINT (-2.7000217 51.57012199999999),Lower,2455.776340287749,G,"Muddy coastline, including tidal flat, salt marsh",2564.4338929639293,0.9061414930555556,15.023077900937041,318.0678054472152,611.9284615061435,2492.132937255529,154,20333601,2492.132937255529,18.0,0.797,0.16783970983975735,84200 Coastal waters
155,119,342,51.522301,3.4402001,63,0.22583725700071,0.8392934899221547,0.3351569066356625,0.059175039523462,0.9707695968894468,0.1181002755169605,0.9879902594064108,4,POINT (3.4402000999999998 51.522301),Lower,74.43072182685137,K,Artificial beach,14.136096619069576,1.9997829861111112,863.7721271997774,315.12393069523637,243.6193009510872,2968.2066543492797,155,20334916,1961.9553115982224,10.02,0.585,0.11606865322387773,84200 Coastal waters
156,120,35,45.040483,-0.603517,60,-0.2097294830038359,0.6316684832145636,0.1692333770100919,0.0524168989385387,0.993626302521821,0.1000595586893953,0.9956146990601888,3,POINT (-0.603517 45.040483),No data,26.662964493226404,H,Estuary,15327.872932743769,,,,,3433.2918786223695,156,20503671,3372.506114959062,10.47,0.159,0.03328397061802164,84200 Coastal waters
157,120,35,45.040483,-0.603517,60,-0.2097294830038359,0.6316684832145636,0.1692333770100919,0.0524168989385387,0.993626302521821,0.1000595586893953,0.9956146990601888,3,POINT (-0.603517 45.040483),No data,26.662964493226404,H,Estuary,15327.872932743769,,,,,3433.2918786223695,157,20503671,3372.506114959062,10.47,0.159,0.03328397061802164,84200 Coastal waters
158,120,35,45.040483,-0.603517,60,-0.2097294830038359,0.6316684832145636,0.1692333770100919,0.0524168989385387,0.993626302521821,0.1000595586893953,0.9956146990601888,3,POINT (-0.603517 45.040483),No data,26.662964493226404,B,"Erodible rock and/or cliff, with rock waste and sediments (sand or pebbles) at its base",15327.872932743769,,,,,3433.2918786223695,158,20503671,3372.506114959062,10.47,0.159,0.03328397061802164,84200 Coastal waters
159,120,35,45.040483,-0.603517,60,-0.2097294830038359,0.6316684832145636,0.1692333770100919,0.0524168989385387,0.993626302521821,0.1000595586893953,0.9956146990601888,3,POINT (-0.603517 45.040483),No data,26.662964493226404,B,"Erodible rock and/or cliff, with rock waste and sediments (sand or pebbles) at its base",15327.872932743769,,,,,3433.2918786223695,159,20503671,3372.506114959062,10.47,0.159,0.03328397061802164,
160,121,368,52.3385,-6.4589,86,0.0663458378043497,0.4648332498321235,0.1646951243744751,0.0696664261858519,0.7716288645324997,0.1330583583884452,0.9881701071945213,3,POINT (-6.458899999999999 52.3385),No data,1.4590645719494943,D,Gravel beach fronting upland (> 1 km long),440.4041100678143,0.3756510416666667,1330.5776803631984,39.62266990155061,173.020243863715,3144.754608987735,160,20312879,3144.754608987735,15.59,0.325,0.06789604669215003,84200 Coastal waters
161,122,369,52.14767,-6.99188,77,-0.1234746566721584,0.4166869885902898,0.1669117597324822,0.0592371949780197,0.935030248543566,0.1136107490482664,0.9936093829947946,3,POINT (-6.99188 52.14766999999999),No data,2.5212751496583223,J,Harbor area,137.82687094302318,1.3733723958333333,1541.3048345341401,19.670118499267566,63.980160655263596,5198.283042906355,161,20318217,4004.506256327732,13.03,0.3,0.04232853944983702,84200 Coastal waters
162,123,375,52.792,-6.1451998,129,0.0209669185096377,0.4758616727571489,0.180109273058714,0.0415001963496057,0.9727424260317846,0.0801984216808804,0.996326465213026,3,POINT (-6.145199799999999 52.791999999999994),Intermediate,319.17260791484057,E,Sand beach fronting upland (> 1 Km long),426.47564151990525,1.0249565972222223,539.9558865058252,276.4730870438284,240.5928251084212,761.0437459489032,162,20301275,761.0437459489032,2.73,14.904,1.5709834434544419,84200 Coastal waters
163,124,376,52.338501,-6.4589,88,0.1917074086246294,0.4621953196959919,0.2115818719280817,0.0737062430454067,0.6974162147801609,0.128871353269239,0.995057051452398,3,POINT (-6.458899999999999 52.338501),No data,1.4590645719533823,D,Gravel beach fronting upland (> 1 km long),440.307433149616,0.3756510416666667,1330.5776803631984,39.62266990155061,173.02335415153817,3144.6842333306827,163,20312879,3144.6842333306827,15.59,0.325,0.06789719954931073,12330 Fishing port
164,125,377,52.2696,-9.8620996,87,0.2539024182332201,0.4070959968697164,0.2616576120815191,0.1304235320137449,0.0946381887105228,0.256321658908865,0.9204895375280132,1,POINT (-9.8620996 52.26959999999999),No data,817.0049829027604,J,Harbor area,204.7099977387099,1.1834852430555556,2524.094929519059,3.043424628803379,21.511853281244427,2488.3519013372315,164,20316315,2488.3519013372315,4.73,0.203,0.052981590436501,12310 Cargo port
165,126,382,52.013222,-4.98375,362,0.2120883036881155,0.456550908706108,0.3487887885617047,0.0726850377827446,0.0414816325631128,0.1426954995350627,0.9742152434315572,1,POINT (-4.98375 52.01322199999999),Lower,11.48772616451606,J,Harbor area,74.45283533957249,1.1030815972222223,82.60691835603524,202.7424271505161,226.91708855741945,1305.5280988402362,165,20322745,1305.5280988402362,5.16,0.478,0.16945784362711705,
166,127,383,52.473083,1.75025,367,-0.0577777178057375,0.674153389341818,0.2898457841268834,0.0415510231233664,0.5367807761899055,0.0778501405222129,0.9950565475633716,1,POINT (1.7502499999999999 52.473083),Intermediate,27.711220033466816,J,Harbor area,118.9028479342244,1.3834635416666667,123.3521667684283,497.0576095959998,323.85113958169774,508.01574862523165,166,20309880,386.4870833167507,1.7,0.339,0.19358090018502092,12310 Cargo port
167,128,384,52.934194,1.301639,227,0.0498341996533464,0.7477534771301244,0.330037344796887,0.0548645134671978,0.4845964186539875,0.0853078414762656,0.9964541084079692,1,POINT (1.3016389999999998 52.93419399999999),Intermediate,262.8152215682173,B,"Erodible rock and/or cliff, with rock waste and sediments (sand or pebbles) at its base",16.452470795272085,1.0798611111111112,79.86975424741877,458.73764863384076,317.21961381141153,11241.007657346216,167,20299232,6248.533680825452,13.47,0.135,0.01034495395902876,12360 Local multi-functional harbours
168,129,385,52.719333,-4.045028,184,0.3855362508166614,0.7631088172885162,0.4834866134792777,0.1137749379093672,0.01569157763216,0.2148867913974545,0.9585182733175168,4,POINT (-4.045028 52.719333),Lower,37.87085826070445,H,Estuary,10.466140803290312,0.7309027777777778,818.8801333880892,35.98232713147095,227.9546084620283,1997.1061758667934,168,20303020,1997.1061758667934,6.89,0.282,0.08288707223063814,12350 Marinas
169,130,386,52.964357,4.74499,347,0.0669727798005978,0.8479697304022306,0.3371592630712057,0.0534021233438493,0.2660839365223311,0.0934894507299006,0.992289287305239,1,POINT (4.74499 52.964357),Lower,41.923904222056905,Y,"Artificial shoreline (walk, dike, quay) without beach",221.10410699593865,1.3900824652777777,74445.31461786853,734.8677339284513,150.92404045035337,4688.279765226412,169,20295869,4199.916416475228,7.49,0.129,0.021330223783917756,84200 Coastal waters
170,131,387,52.931535,5.045596,288,0.214438777622628,0.9418536513019048,0.4137205393640464,0.0694304166008664,0.1187323660121936,0.1229570662563678,0.9851210847347516,4,POINT (5.045596 52.93153499999998),Lower,44.659147272219656,Y,"Artificial shoreline (walk, dike, quay) without beach",798.74616273561,1.1762152777777777,6302.434576782252,281.7620748703653,158.42126066468228,1041.2599367737043,170,20298424,1041.2599367737043,3.88,2.634,0.6321262486157324,84200 Coastal waters
171,132,391,52.462323,4.554823,228,0.0907621552241228,0.8959870412405269,0.3402176965697859,0.0852534724341994,0.0685470930789393,0.1395135036421072,0.9860110089041814,4,POINT (4.554823 52.46232299999999),Lower,542.8924502791101,J,Harbor area,286.7580712944285,1.4419487847222223,381.3791058811505,179.32055729177424,185.5352207390655,4915.763513919418,171,20312580,3988.6773809308165,33.93,0.534,0.07232856364833207,12330 Fishing port
172,133,392,52.467249,4.60506,134,0.1701739541280811,0.9194442491657396,0.3545602752430591,0.07243096488827,0.4615843681973481,0.134527289755408,0.9855569301032828,4,POINT (4.60506 52.467248999999995),Lower,4147.800728865019,J,Harbor area,394.8321723387329,0.9156901041666666,654.6274623566283,165.20601886530088,185.6938371295334,1525.2080050897775,172,20310434,1525.2080050897775,24.85,1.868,0.41723888562774175,84200 Coastal waters
173,134,398,52.934137,4.792286,61,0.1111303593522049,0.7556078874301151,0.376614184093705,0.0685561436209411,0.9177924970882816,0.133539647210492,0.9900823878280754,1,POINT (4.792285999999999 52.93413699999999),Lower,4.837277145441691,Y,"Artificial shoreline (walk, dike, quay) without beach",119.8032594153063,0.9118923611111112,92786.21186302211,780.0613341141195,153.77315455723652,2370.1674264304406,173,20298884,2370.1674264304406,8.16,5.114,0.5372377624553486,72300 Intertidal flats
174,135,4,47.266862,-2.20155,438,0.003235903647183,0.500740150271523,0.2231286252445203,0.0307242497671105,0.790832855060855,0.0562417965606485,0.9980805729913356,3,POINT (-2.20155 47.266861999999996),No data,39.77523168269545,J,Harbor area,21.69074732654524,0.0,,,,3508.7433762779538,174,20446778,3190.072181429478,16.6,0.276,0.05405722884945361,84200 Coastal waters
175,136,400,52.772657,4.649702,242,0.1396280944329161,0.8695245672997156,0.3427186248295386,0.0604637618185933,0.3260282235675369,0.1002616042348715,0.9921201014467186,4,POINT (4.649702 52.772656999999995),Lower,504.89565800788324,Y,"Artificial shoreline (walk, dike, quay) without beach",1089.2715786619322,1.4541015625,404.28012868843825,201.89870325575563,164.34759441185423,8376.601221975381,175,20304215,3015.70874327785,51.48,3.013,0.14819219562466857,84200 Coastal waters
176,137,401,52.099033,4.263563,337,0.0907349963755135,0.8818250113961204,0.3447469702670066,0.0585750552294583,0.1902272375255391,0.1089841679752929,0.9896847632428007,4,POINT (4.263563 52.099033),Lower,2.337820628490866,J,Harbor area,361.6536609533738,1.1716579861111112,221.0741528526049,170.5202587546883,202.8676416861501,11221.781900154385,176,20322341,5256.926097080704,20.59,0.313,0.022281086384900565,84200 Coastal waters
