,Unnamed: 0,wind_wave_alignment,lat,tp,lon,mwd,mwp,wind_dir,v10_abs,tau_v,msl,sp,v10,u10_abs,swh,station,extract_time,cluster
18252,18252,-0.99140006,51.52144786,3.0517578e-05,3.44003089,323.33823,5.3786144,112.720276,1.0379639,-0.004253017,100859.375,100842.07,-1.0379639,2.4788666,0.65138894,266,1976-07-31 02:00:00,2
18253,18253,-0.186633,51.52144786,0.00017547607,3.44003089,305.50024,7.620702,115.246155,5.3108673,-0.5058819,100313.06,100295.766,-5.3108673,11.262604,3.0592651,266,1976-09-10 10:00:00,6
18254,18254,-0.91801286,51.52144786,0.00045347214,3.44003089,315.41498,5.6434813,136.75195,9.47554,-1.2744285,98221.19,98204.66,-9.47554,8.913086,2.3283694,266,1976-11-30 23:00:00,6
18255,18255,0.97702986,51.52144786,0.0,3.44003089,244.96986,7.035103,50.405876,8.716812,1.2752488,98921.31,98904.36,8.716812,10.539017,2.7185626,266,1977-01-26 03:00:00,4
18256,18256,0.9512585,51.52144786,0.00015687943,3.44003089,321.44296,6.01987,138.91708,5.2266083,-0.19823092,100660.875,100643.55,-5.2266083,4.556717,1.4576795,266,1977-04-07 07:00:00,2
18257,18257,0.11204193,51.52144786,3.4332275e-05,3.44003089,290.38306,4.3138494,159.89468,4.546707,-0.054791693,100398.69,100381.31,-4.546707,1.6643372,0.7529132,266,1977-06-05 20:00:00,2
18258,18258,-0.16943845,51.52144786,3.194809e-05,3.44003089,351.5797,5.6332893,205.3254,4.941696,-0.0909471,101727.375,101710.4,-4.941696,2.3386078,0.9069684,266,1977-08-28 04:00:00,2
18259,18259,0.95139045,51.52144786,7.6293945e-06,3.44003089,288.2544,6.4790792,93.78873,0.7928314,-0.0119844265,100963.81,100946.66,-0.7928314,11.9722595,2.3561625,266,1977-10-01 14:00:00,1
18260,18260,0.7168443,51.52144786,1.2874603e-05,3.44003089,286.0466,8.07331,96.7795,1.9163055,-0.094268024,98523.75,98506.53,-1.9163055,16.119644,3.78612,266,1977-11-15 02:00:00,0
18261,18261,-0.6761264,51.52144786,1.6212463e-05,3.44003089,291.45435,7.4791594,113.21187,6.004059,-0.8037352,100785.56,100768.31,-6.004059,14.000504,3.516492,266,1978-01-03 16:00:00,6
18262,18262,0.45349365,51.52144786,4.7683716e-06,3.44003089,272.80502,6.0844107,91.692764,0.36479187,-0.0026158583,100377.875,100360.22,-0.36479187,12.343674,2.3909466,266,1978-03-26 01:00:00,1
18263,18263,0.9617263,51.52144786,7.247925e-05,3.44003089,335.55774,5.3520956,159.90611,8.939041,-0.4161289,101887.25,101870.22,-8.939041,3.2701416,1.5686426,266,1978-05-24 18:00:00,2
18264,18264,-0.8216898,51.52144786,0.0,3.44003089,276.07095,3.2321148,77.54418,0.68907166,0.0023588743,101940.31,101923.34,0.68907166,3.1195831,0.30266538,266,1978-08-22 20:00:00,2
18265,18265,-0.8360428,51.52144786,0.0,3.44003089,319.49918,5.0644026,153.57553,4.5652924,-0.075298496,102447.44,102431.11,-4.5652924,2.2686615,0.9201942,266,1978-09-17 17:00:00,2
18266,18266,0.5828058,51.52144786,0.00017261505,3.44003089,333.33057,7.2373524,156.45276,9.162949,-0.53390676,101127.375,101109.65,-9.162949,3.9931488,2.4207878,266,1978-11-27 18:00:00,6
18267,18267,0.53914875,51.52144786,0.00079393387,3.44003089,298.12454,7.223445,104.34717,3.298294,-0.2234043,98069.375,98052.3,-3.298294,12.895355,3.1077096,266,1979-01-11 15:00:00,0
18268,18268,-0.9420126,51.52144786,3.6239624e-05,3.44003089,225.47691,5.366104,33.49754,10.941849,1.3806832,99235.06,99218.67,10.941849,7.241577,1.9411407,266,1979-03-26 10:00:00,3
18269,18269,-0.8938999,51.52144786,0.00016927719,3.44003089,334.98627,6.0980005,136.6011,6.070236,-0.3368302,100040.125,100022.875,-6.070236,5.7401123,1.7215145,266,1979-05-02 08:00:00,6
18270,18270,-0.4657812,51.52144786,3.0517578e-05,3.44003089,330.65128,5.139553,140.1004,5.588455,-0.2323926,101707.19,101689.89,-5.588455,4.6726074,1.2754042,266,1979-08-27 07:00:00,2
18271,18271,-0.99696696,51.52144786,4.7683716e-06,3.44003089,300.33453,5.478154,115.05848,2.5846863,-0.05881308,101529.625,101512.95,-2.5846863,5.528137,1.2654313,266,1979-09-21 05:00:00,2
18272,18272,-0.032588422,51.52144786,8.058548e-05,3.44003089,283.36133,7.340912,90.185974,0.040527344,-3.2656535e-05,100980.875,100963.53,-0.040527344,12.485168,2.903908,266,1979-12-18 07:00:00,1
18273,18273,0.041769154,51.52144786,0.00015687943,3.44003089,335.30472,5.456458,164.1297,11.023636,-0.60649383,99040.0,99022.72,-11.023636,3.1339874,1.6218746,266,1980-02-01 00:00:00,6
18274,18274,0.9824682,51.52144786,0.0005092621,3.44003089,331.35223,8.40922,136.76102,9.70929,-1.3706553,100620.375,100603.13,-9.70929,9.130066,3.0477524,266,1980-04-20 08:00:00,6
18275,18275,0.9686098,51.52144786,0.0003476143,3.44003089,270.62204,5.0848036,82.3777,1.1654968,0.018839821,100789.75,100772.375,1.1654968,8.709137,1.492331,266,1980-06-20 06:00:00,2
18276,18276,0.31016958,51.52144786,0.0002207756,3.44003089,328.24332,7.08117,157.34189,11.290985,-0.95692897,101433.625,101416.4,-11.290985,4.7134247,2.6360288,266,1980-08-31 08:00:00,6
18277,18277,-0.9301483,51.52144786,0.0002565384,3.44003089,255.25264,6.456216,57.708286,6.6923523,0.7552982,99259.875,99243.195,6.6923523,10.589645,2.349312,266,1980-10-07 23:00:00,1
18278,18278,0.1611252,51.52144786,0.0007390976,3.44003089,276.6127,4.4808016,127.22523,5.695816,-0.38733315,100184.31,100167.625,-5.695816,7.497101,1.1137017,266,1980-12-15 17:00:00,1
18279,18279,0.46949142,51.52144786,1.0967255e-05,3.44003089,301.2766,6.2467747,126.42951,6.942108,-0.7218759,98679.56,98662.36,-6.942108,9.405899,2.322159,266,1981-01-15 03:00:00,6
18280,18280,0.8528907,51.52144786,0.00026798248,3.44003089,223.28598,5.743532,40.524303,10.935516,1.780202,98965.0,98948.016,10.935516,9.347839,2.3223026,266,1981-03-22 13:00:00,4
18281,18281,-0.5269081,51.52144786,9.346008e-05,3.44003089,312.62708,4.2138815,145.10683,6.607773,-0.32044008,99510.81,99493.28,-6.607773,4.6084747,1.0548279,266,1981-05-04 17:00:00,1
18282,18282,-0.042287122,51.52144786,1.7166138e-05,3.44003089,330.5117,5.9503107,146.68622,6.5487366,-0.29394343,100985.875,100968.875,-6.5487366,4.3039703,1.5817147,266,1981-08-20 20:00:00,2
18283,18283,-0.09633662,51.52144786,4.529953e-05,3.44003089,304.11166,7.03973,113.94882,4.442505,-0.31435814,100896.25,100879.61,-4.442505,10.00206,2.49427,266,1981-10-13 08:00:00,6
18284,18284,-0.406258,51.52144786,8.583069e-06,3.44003089,305.267,7.489744,114.782295,4.534378,-0.3215748,102095.06,102077.445,-4.534378,9.821259,2.5951765,266,1981-11-24 19:00:00,6
18285,18285,-0.40157405,51.52144786,5.6743622e-05,3.44003089,344.803,6.3428802,177.14104,10.175568,-0.08379154,101142.56,101124.92,-10.175568,0.50816345,1.917387,266,1982-01-27 10:00:00,6
18286,18286,-0.09272543,51.52144786,5.9366226e-05,3.44003089,283.11002,5.815686,108.84448,4.155609,-0.3348531,99377.0,99360.06,-4.155609,12.176025,2.3870075,266,1982-03-11 01:00:00,1
18287,18287,-0.9333322,51.52144786,6.389618e-05,3.44003089,273.64096,4.5534496,88.65421,0.22880554,0.00081198226,101278.56,101261.66,0.22880554,9.739441,1.2432882,266,1982-05-01 11:00:00,1
18288,18288,0.010172506,51.52144786,0.00011920929,3.44003089,293.92773,5.9998703,103.871544,2.139389,-0.0631456,101252.06,101235.64,-2.139389,8.663315,1.7923136,266,1982-08-21 06:00:00,2
18289,18289,-0.8458468,51.52144786,0.0008215904,3.44003089,306.14618,6.2741375,121.35486,5.707718,-0.48598182,99248.94,99231.95,-5.707718,9.367325,2.3332336,266,1982-10-14 19:00:00,1
18290,18290,-0.90984917,51.52144786,3.4332275e-05,3.44003089,307.36957,6.15154,127.8709,6.5829315,-0.5841786,100957.875,100941.25,-6.5829315,8.465012,2.207683,266,1982-11-16 21:00:00,6
18291,18291,0.08462674,51.52144786,4.7683716e-07,3.44003089,298.97067,7.5880938,111.96118,4.248352,-0.30281615,100658.375,100640.88,-4.248352,10.5355835,2.7575445,266,1983-02-01 23:00:00,6
18292,18292,-0.86519146,51.52144786,0.00024318695,3.44003089,299.3751,6.56402,120.829575,7.9510193,-1.3412343,99180.56,99163.52,-7.9510193,13.322311,2.8392456,266,1983-03-25 23:00:00,6
18293,18293,-0.0961619,51.52144786,0.00041103363,3.44003089,223.48662,3.9022083,52.173515,7.178711,0.75879085,99221.19,99204.414,7.178711,9.245911,1.2553394,266,1983-05-12 13:00:00,3
18294,18294,0.3931341,51.52144786,9.8228455e-05,3.44003089,344.10364,5.8135157,167.00769,7.593399,-0.16087395,101758.75,101742.44,-7.593399,1.7519989,1.4347572,266,1983-08-13 08:00:00,2
18295,18295,0.59669113,51.52144786,0.0010099411,3.44003089,295.7938,6.525632,112.64999,5.345642,-0.58297163,100038.25,100021.47,-5.345642,12.810562,2.7235286,266,1983-09-11 20:00:00,6
18296,18296,0.3297506,51.52144786,7.1525574e-06,3.44003089,244.43634,6.565897,54.706017,10.295578,2.4551096,97037.25,97021.2,10.295578,14.544205,3.485273,266,1983-11-27 04:00:00,4
18297,18297,0.68867123,51.52144786,4.1484833e-05,3.44003089,276.72897,6.7461433,89.044556,0.20855713,0.0008662349,99663.19,99645.84,0.20855713,12.505646,2.6722186,266,1984-01-03 20:00:00,0
18298,18298,0.5232276,51.52144786,0.0009031296,3.44003089,293.89084,6.90442,129.50786,7.796936,-0.91543067,99338.75,99322.34,-7.796936,9.455795,2.7182925,266,1984-03-03 01:00:00,6
18299,18299,0.70907366,51.52144786,0.0,3.44003089,314.42276,5.0846987,139.27618,6.2416534,-0.33335766,101307.06,101289.83,-6.2416534,5.373184,1.4343048,266,1984-06-23 03:00:00,2
18300,18300,-0.7381566,51.52144786,3.8146973e-06,3.44003089,250.55357,3.7631207,45.609592,4.3480835,0.13372576,101818.69,101802.05,4.3480835,4.4416046,0.6943759,266,1984-08-29 19:00:00,2
18301,18301,-0.94291073,51.52144786,0.00066137314,3.44003089,290.83624,6.4551125,105.821815,2.6384583,-0.10321826,99695.75,99679.42,-2.6384583,9.310577,2.251612,266,1984-09-10 05:00:00,1
18302,18302,-0.99033755,51.52144786,0.00088214874,3.44003089,252.31664,6.7727137,91.95628,0.49441528,-0.005634762,98164.625,98149.08,-0.49441528,14.4747925,2.733258,266,1984-11-24 00:00:00,0
18303,18303,-0.9073813,51.52144786,3.8146973e-06,3.44003089,275.21957,5.130472,90.29939,0.043441772,-2.49846e-05,101647.19,101630.11,-0.043441772,8.313385,1.3617169,266,1985-01-31 19:00:00,2
18304,18304,-0.9552331,51.52144786,0.0013551712,3.44003089,294.49576,7.231085,115.72533,6.5905304,-0.9461563,100291.06,100274.16,-6.5905304,13.678635,3.1984174,266,1985-04-12 09:00:00,6
18305,18305,0.9106279,51.52144786,0.00012493134,3.44003089,319.43433,5.892808,130.51277,6.963806,-0.62939656,100595.56,100578.266,-6.963806,8.149887,1.9231493,266,1985-05-02 15:00:00,6
18306,18306,-0.44628733,51.52144786,1.9073486e-05,3.44003089,308.05304,5.9667063,102.741325,1.0914459,-0.009156958,100306.19,100289.22,-1.0914459,4.826889,1.2635429,266,1985-08-05 20:00:00,1
18307,18307,0.8859767,51.52144786,1.1444092e-05,3.44003089,311.64093,4.655691,217.87535,2.1975708,-0.013145261,103174.56,103157.29,-2.1975708,1.7092438,0.56130594,266,1985-10-11 22:00:00,2
18308,18308,0.9996592,51.52144786,0.00011110306,3.44003089,290.1922,7.34264,101.67053,2.714737,-0.15425158,99384.0,99367.47,-2.714737,13.143005,3.1380167,266,1985-11-06 02:00:00,0
18309,18309,-0.09542276,51.52144786,0.0004210472,3.44003089,321.52386,8.158201,137.64513,10.364899,-1.6166579,100574.0,100556.83,-10.364899,9.449493,3.455329,266,1986-01-24 19:00:00,6
18310,18310,0.49109516,51.52144786,1.9073486e-06,3.44003089,277.61618,6.5147877,88.06317,0.42025757,0.0034953724,98459.31,98442.484,0.42025757,12.427475,2.4560418,266,1986-03-24 23:00:00,0
18311,18311,-0.74813724,51.52144786,0.00080394745,3.44003089,324.07968,6.3017187,133.16808,7.7416534,-0.78771853,100534.25,100517.766,-7.7416534,8.253235,2.1776168,266,1986-06-07 01:00:00,6
18312,18312,0.820772,51.52144786,0.00015211105,3.44003089,276.45557,6.3534374,81.068794,1.9143524,0.07109193,100147.44,100130.31,1.9143524,12.1813965,2.3787155,266,1986-08-27 09:00:00,1
18313,18313,-0.81774586,51.52144786,0.0007739067,3.44003089,258.8484,5.9333153,92.95729,0.8536682,-0.019177366,98436.5,98419.625,-0.8536682,16.524612,2.7751687,266,1986-10-20 13:00:00,0
18314,18314,0.97472453,51.52144786,0.00016307831,3.44003089,286.766,7.6640615,98.04512,2.0662537,-0.099392295,99649.625,99632.28,-2.0662537,14.618607,3.4347188,266,1986-12-19 07:00:00,0
18315,18315,0.9861541,51.52144786,0.0,3.44003089,350.49515,7.27452,111.56751,0.20387268,-3.413972e-05,103110.75,103093.016,-0.20387268,0.5157776,0.112457335,266,1992-12-31 23:00:00,2
18316,18316,-0.7705588,51.52144786,3.0994415e-05,3.44003089,331.56613,8.276007,146.90324,11.654846,-1.6433146,101210.06,101192.86,-11.654846,7.596756,3.2911828,266,1993-02-21 06:00:00,6
18317,18317,-0.990705,51.52144786,0.00024461746,3.44003089,259.86774,5.1487103,74.37731,2.6301117,0.103613295,100352.0,100335.11,2.6301117,9.405624,1.5227586,266,1993-04-06 17:00:00,1
18318,18318,-0.9232352,51.52144786,1.335144e-05,3.44003089,346.24527,4.979788,180.13524,5.3595886,-0.0005786514,101952.875,101935.53,-5.3595886,0.012649536,0.8332682,266,1993-05-03 02:00:00,2
18319,18319,-0.9969386,51.52144786,2.8133392e-05,3.44003089,0.9384664,4.9577684,192.49734,4.5257416,-0.032719657,101464.31,101447.47,-4.5257416,1.0031128,0.9988027,266,1993-08-22 20:00:00,5
18320,18320,0.9948452,51.52144786,4.1484833e-05,3.44003089,341.37415,5.5106926,159.26335,7.41745,-0.24605,101335.19,101319.03,-7.41745,2.8082428,1.4455303,266,1993-09-03 18:00:00,2
18321,18321,0.9914132,51.52144786,0.00059461594,3.44003089,32.423767,5.1995573,239.90002,2.9407654,-0.069867104,99602.44,99585.9,-2.9407654,5.0730896,0.8584019,266,2009-12-30 23:00:00,5
18322,18322,0.86247605,51.52144786,0.00010442734,3.44003089,244.01686,4.6413345,56.05195,6.2922363,0.5893276,100024.06,100007.06,6.2922363,9.346893,1.514552,266,2011-06-18 06:00:00,3
18323,18323,-0.6953721,51.52144786,9.059906e-05,3.44003089,299.20486,5.906783,106.765854,2.4407806,-0.07686225,100829.0,100812.03,-2.4407806,8.1017,1.786435,266,2019-09-30 05:00:00,1
18324,18324,-0.22159386,51.52144786,0.00060749054,3.44003089,316.58807,6.471183,155.0195,13.534439,-1.839444,100364.06,100346.55,-13.534439,6.305603,2.9213784,266,2019-12-09 13:00:00,6
18325,18325,-0.4341564,51.52144786,2.861023e-06,3.44003089,255.34938,4.513832,64.83392,3.027069,0.0940146,102250.25,102233.28,3.027069,6.442749,0.9287199,266,2021-12-31 22:00:00,2
18326,18326,0.7264581,51.52144786,5.1021576e-05,3.44003089,274.1499,6.8707485,91.179886,0.29264832,-0.0019379245,100044.5,100027.164,-0.29264832,14.209061,2.8931575,266,2022-02-21 02:00:00,0
18327,18327,0.6018257,51.52144786,0.0003681183,3.44003089,287.0748,6.175666,116.50378,4.3287964,-0.25904357,99599.0,99581.88,-4.3287964,8.680786,2.0519855,266,2022-04-07 21:00:00,1
18328,18328,0.5379295,51.52144786,0.0,3.44003089,267.47906,4.393879,105.119064,1.1721954,-0.009493577,101577.56,101560.01,-1.1721954,4.338608,0.69167,266,2022-05-12 02:00:00,2
18329,18329,0.49179146,51.52144786,4.7683716e-07,3.44003089,245.14265,3.6499777,45.137383,3.6661835,0.07885055,101510.75,101494.41,3.6661835,3.6838074,0.5766269,266,2022-08-03 08:00:00,2
18330,18330,0.92191267,51.52144786,0.0002593994,3.44003089,314.69046,4.898549,138.36346,5.5955048,-0.24802206,99724.81,99708.39,-5.5955048,4.974304,1.283518,266,2022-09-26 17:00:00,2
18331,18331,0.9972107,51.52144786,0.0015172958,3.44003089,231.0252,3.9889727,80.154045,1.0156555,0.00961345,99878.625,99861.664,1.0156555,5.8520355,0.6477929,266,2022-11-03 20:00:00,1
18332,18332,0.077703595,51.59540662,0.0,4.00601046,350.8751,6.075903,230.00156,1.9837646,-0.014816997,101366.94,101383.28,-1.9837646,2.3642883,0.96578526,269,1970-12-31 23:00:00,2
18333,18333,0.99215233,51.59540662,4.386902e-05,4.00601046,245.76065,6.0360594,51.10727,6.3353424,0.5019769,99218.19,99233.5,6.3353424,7.8535156,2.1127028,269,1971-01-24 09:00:00,3
18334,18334,0.5514565,51.59540662,0.00023365021,4.00601046,282.24478,4.443466,111.61209,2.4412994,-0.058486883,100540.69,100555.92,-2.4412994,6.162216,1.0791224,269,1971-04-17 04:00:00,2
18335,18335,0.7889046,51.59540662,4.7683716e-07,4.00601046,357.46506,4.882415,23.794464,3.7975922,0.038457505,100228.0,100242.62,3.7975922,1.6744995,0.5677499,269,1971-06-11 02:00:00,2
18336,18336,0.4987617,51.59540662,1.4305115e-06,4.00601046,326.29977,6.0341377,170.26877,3.0486603,-0.0077384794,101700.44,101715.234,-3.0486603,0.52282715,1.1082308,269,1971-07-16 05:00:00,2
18337,18337,0.93536264,51.59540662,0.0,4.00601046,258.88446,5.8748474,77.03359,2.1126556,0.0652176,101317.5,101332.14,2.1126556,9.175461,2.206817,269,1971-10-20 01:00:00,2
18338,18338,-0.21736936,51.59540662,5.865097e-05,4.00601046,325.1892,7.555852,141.18692,7.147171,-0.4676837,98911.31,98926.67,-7.147171,5.749161,2.7520213,269,1971-11-21 23:00:00,6
18339,18339,0.9999691,51.59540662,0.0009737015,4.00601046,267.20428,6.3569374,78.71659,1.7544556,0.043104548,98226.875,98241.875,1.7544556,8.793442,1.9866667,269,1972-01-27 10:00:00,0
18340,18340,0.9544489,51.59540662,0.00016355515,4.00601046,284.76617,6.3411827,108.534004,3.2975616,-0.17032658,99488.875,99504.19,-3.2975616,9.835968,2.1663444,269,1972-03-28 12:00:00,1
18341,18341,0.17438768,51.59540662,0.0005841255,4.00601046,256.66208,6.0527477,82.1284,1.4963989,0.03859554,99537.19,99552.53,1.4963989,10.8233795,2.0612597,269,1972-05-27 12:00:00,1
18342,18342,0.5706022,51.59540662,0.00013542175,4.00601046,340.0092,5.363846,163.11644,4.613083,-0.04744888,101266.875,101281.95,-4.613083,1.400116,1.0992426,269,1972-07-28 02:00:00,2
18343,18343,-0.19482632,51.59540662,0.0,4.00601046,307.48883,5.991682,117.226395,2.611206,-0.055106983,101747.5,101763.33,-2.611206,5.0751038,1.5783517,269,1972-10-24 02:00:00,2
18344,18344,0.9428422,51.59540662,4.7683716e-07,4.00601046,290.4454,7.519084,101.61011,2.4133759,-0.108952865,99812.06,99826.95,-2.4133759,11.746521,3.3256865,269,1972-11-13 12:00:00,0
18345,18345,0.4394527,51.59540662,0.00027894974,4.00601046,257.41257,6.329054,86.65075,0.6428375,0.0072287614,98335.56,98350.47,0.6428375,10.984543,2.3748817,269,1973-02-12 19:00:00,0
18346,18346,0.99745566,51.59540662,0.0005502701,4.00601046,317.89304,8.547182,129.32613,8.383301,-1.145267,100192.81,100207.86,-8.383301,10.232864,3.8740976,269,1973-04-02 22:00:00,6
18347,18347,-0.87167704,51.59540662,0.00017976761,4.00601046,232.39098,3.1945105,41.26601,4.2856445,0.10999187,100492.44,100506.88,4.2856445,3.7605286,0.26609233,269,1973-05-31 12:00:00,1
18348,18348,-0.89643043,51.59540662,2.1457672e-05,4.00601046,257.72626,5.723768,79.11463,1.796463,0.04801139,101656.625,101671.5,1.796463,9.341751,1.946943,269,1973-08-07 18:00:00,1
18349,18349,-0.59626013,51.59540662,0.00027370453,4.00601046,308.1891,7.2228413,142.61664,8.974197,-0.879458,100318.19,100333.234,-8.974197,6.8571625,2.9463348,269,1973-10-21 10:00:00,6
18350,18350,-0.018421153,51.59540662,9.584427e-05,4.00601046,322.31094,8.505292,169.92528,11.350754,-0.41378233,100504.19,100520.06,-11.350754,2.0167084,3.4238536,269,1973-12-14 19:00:00,6
18351,18351,-0.35170335,51.59540662,3.0994415e-05,4.00601046,288.96133,7.4322395,111.10196,5.2499084,-0.5971062,101084.25,101099.69,-5.2499084,13.604065,3.9192066,269,1974-01-17 04:00:00,6
18352,18352,-0.5063276,51.59540662,0.0,4.00601046,268.57977,5.046318,88.46911,0.2464304,0.0008917376,100182.625,100197.945,0.2464304,9.22081,1.5863054,269,1974-03-17 05:00:00,1
18353,18353,0.11153824,51.59540662,2.861023e-06,4.00601046,276.20255,5.4713326,98.81432,1.1655731,-0.016262457,101417.5,101432.06,-1.1655731,7.5167084,1.7259377,269,1974-06-07 02:00:00,2
18354,18354,0.25314924,51.59540662,0.000626564,4.00601046,278.38162,5.002985,122.61686,3.4139557,-0.09901769,100426.81,100441.57,-3.4139557,5.334793,0.97142726,269,1974-08-11 05:00:00,2
18355,18355,-0.7820324,51.59540662,3.0994415e-05,4.00601046,304.0988,8.078154,111.78876,4.393341,-0.33781758,99748.19,99763.33,-4.393341,10.990387,3.601181,269,1974-10-28 07:00:00,0
18356,18356,0.30519298,51.59540662,0.00016260147,4.00601046,303.6316,8.182495,128.96306,8.509674,-1.2134484,99052.81,99067.734,-8.509674,10.52243,3.8047376,269,1974-11-28 12:00:00,6
18357,18357,0.5891866,51.59540662,0.0,4.00601046,255.84949,5.8315887,55.72831,4.4488525,0.20577958,100460.375,100476.266,4.4488525,6.528702,1.9440346,269,1975-01-23 04:00:00,1
18358,18358,0.32684237,51.59540662,0.00026464462,4.00601046,304.51633,5.629387,148.67453,4.760315,-0.10455188,100346.375,100361.47,-4.760315,2.8972168,1.3366737,269,1975-03-26 12:00:00,2
18359,18359,0.990126,51.59540662,0.0,4.00601046,356.11472,4.1759844,198.89444,4.3350983,-0.04440607,102115.81,102131.38,-4.3350983,1.4837646,0.71821743,269,1975-06-27 03:00:00,2
18360,18360,-0.86094195,51.59540662,1.0967255e-05,4.00601046,246.23962,4.8241034,72.91835,1.9564667,0.038810488,100428.31,100443.17,1.9564667,6.366852,1.041231,269,1975-07-24 01:00:00,1
18361,18361,-0.29209787,51.59540662,0.0,4.00601046,257.5015,6.92696,73.42191,2.8076477,0.11839508,101020.5,101035.81,2.8076477,9.431244,2.7745023,269,1975-09-28 04:00:00,1
18362,18362,0.35428533,51.59540662,0.0,4.00601046,331.0403,6.981868,147.6193,8.371765,-0.59254384,101276.69,101292.484,-8.371765,5.3089294,2.513544,269,1975-11-20 14:00:00,6
18363,18363,0.93583226,51.59540662,9.536743e-07,4.00601046,297.853,8.313939,109.71762,4.90979,-0.52589804,101135.5,101151.63,-4.90979,13.699234,4.03604,269,1976-01-03 14:00:00,6
18364,18364,0.75139755,51.59540662,8.773804e-05,4.00601046,255.72807,4.27614,86.8027,0.19451904,0.00020982375,100546.56,100561.6,0.19451904,3.4821777,0.50145,269,1976-04-14 13:00:00,2
18365,18365,-0.2833687,51.59540662,2.0980835e-05,4.00601046,306.27954,4.5395927,134.77544,5.1520233,-0.2194912,101363.69,101378.96,-5.1520233,5.192566,1.131228,269,1976-05-13 12:00:00,2
18366,18366,0.9910857,51.59540662,0.0,4.00601046,261.54688,4.8585424,79.468124,0.9112091,0.006480681,101064.31,101078.92,0.9112091,4.90123,0.9832579,269,1976-07-30 03:00:00,2
18367,18367,0.9588459,51.59540662,0.00024795532,4.00601046,306.76187,7.6501913,118.5542,4.7148285,-0.30671403,100268.25,100283.984,-4.7148285,8.664078,3.0480359,269,1976-09-10 11:00:00,6
18368,18368,0.18921699,51.59540662,0.00014972687,4.00601046,316.76175,6.235141,129.64662,7.239456,-0.7291709,98276.44,98291.33,-7.239456,8.736511,2.740791,269,1976-12-01 00:00:00,6
18369,18369,-0.15003696,51.59540662,0.0,4.00601046,242.56345,7.3317432,49.50611,8.127258,1.001167,98883.0,98897.984,8.127258,9.517853,3.1079583,269,1977-01-26 04:00:00,0
18370,18370,-0.3973168,51.59540662,0.00070238113,4.00601046,327.23657,6.986171,147.00359,6.860901,-0.33394942,101461.625,101477.3,-6.860901,4.4549103,2.2990663,269,1977-04-15 03:00:00,6
18371,18371,-0.3235312,51.59540662,0.0015687943,4.00601046,235.86795,4.6594715,55.55583,5.182251,0.32315242,99584.69,99599.5,5.182251,7.5559845,1.332995,269,1977-05-12 15:00:00,3
18372,18372,-0.49657384,51.59540662,0.00032377243,4.00601046,256.78198,4.8286047,45.244125,3.790512,0.08747301,100058.56,100073.02,3.790512,3.8229523,0.98555773,269,1977-07-25 00:00:00,1
18373,18373,0.26500732,51.59540662,1.335144e-05,4.00601046,287.35208,6.919999,91.270744,0.24894714,-0.001107627,100831.125,100846.36,-0.24894714,11.222763,2.8032098,269,1977-10-01 15:00:00,1
18374,18374,0.56300515,51.59540662,2.3841858e-06,4.00601046,284.94843,8.371853,95.48009,1.3937836,-0.044944108,98499.69,98514.06,-1.3937836,14.527893,4.260486,269,1977-11-15 04:00:00,0
18375,18375,0.2584818,51.59540662,1.9550323e-05,4.00601046,297.60416,8.141949,122.98432,7.475998,-1.0252495,100785.31,100800.375,-7.475998,11.518921,3.9798665,269,1978-01-03 17:00:00,6
18376,18376,0.6598196,51.59540662,4.7683716e-07,4.00601046,273.95923,6.4978704,90.89664,0.17860413,-0.0005797234,100311.44,100326.19,-0.17860413,11.411911,2.8134792,269,1978-03-26 02:00:00,1
18377,18377,-0.50061107,51.59540662,2.1457672e-05,4.00601046,327.98743,5.429244,156.24632,7.3130646,-0.27410445,101792.25,101808.22,-7.3130646,3.2183838,1.5566797,269,1978-05-24 18:00:00,2
18378,18378,-0.98068565,51.59540662,0.0009784698,4.00601046,335.83627,4.657543,182.0951,5.637207,-0.0104362285,101497.94,101513.125,-5.637207,0.20622253,1.0693953,269,1978-08-30 03:00:00,2
18379,18379,0.9405814,51.59540662,0.0,4.00601046,315.49112,5.576477,146.19157,3.1306,-0.032719973,102449.19,102465.07,-3.1306,2.0964203,1.1590353,269,1978-09-17 18:00:00,2
18380,18380,-0.99500984,51.59540662,0.0010051727,4.00601046,257.62756,5.2856684,84.93991,0.70718384,0.0063607795,97837.25,97851.44,0.70718384,7.986679,1.3603948,269,1978-12-14 12:00:00,1
18381,18381,0.4419966,51.59540662,0.0004682541,4.00601046,291.39017,7.148494,97.7244,1.4174347,-0.033435177,97876.875,97892.3,-1.4174347,10.450043,2.733198,269,1979-01-11 15:00:00,0
18382,18382,0.7076388,51.59540662,0.0,4.00601046,280.5091,5.4769583,110.078445,3.5042572,-0.18747976,100039.69,100055.2,-3.5042572,9.587006,1.9809219,269,1979-03-09 22:00:00,1
18383,18383,-0.4858926,51.59540662,5.2928925e-05,4.00601046,336.86908,5.9954615,137.88533,5.6991425,-0.26649743,99918.875,99933.875,-5.6991425,5.1522217,1.7747371,269,1979-05-02 08:00:00,1
18384,18384,0.9549604,51.59540662,7.1525574e-05,4.00601046,324.55753,5.2862816,135.7607,4.76326,-0.16759413,101624.69,101638.89,-4.76326,4.6384277,1.4150527,269,1979-08-27 07:00:00,2
