,wind_wave_alignment_annmaxmax,bathy_0.1x0.1_PC10,bathy_1x1_PC7,bathy_1x1_PC9,bathy_0.25x0.25_PC9,bathy_1x1_PC10,coastal_vs_bay_diff_deg,wind_wave_alignment_mean,bathy_0.1x0.1_PC6,wind_to_mean_deg,bathy_0.1x0.1_PC7,bathy_0.1x0.1_PC8,wind_wave_alignment_std,wind_wave_alignment_q95,bathy_0.1x0.1_PC9,bathy_0.25x0.25_PC7,coastal_bearing_deg,bathy_0.1x0.1_PC4,bay_bearing_deg,wind_wave_alignment_q99,wind_wave_alignment_annmaxmean,bathy_1x1_PC6,bathy_1x1_PC3,bathy_0.1x0.1_PC2,bathy_1x1_PC4,wind_vs_bay_normal_diff_deg,bathy_1x1_PC2,bathy_0.25x0.25_PC10,bathy_0.25x0.25_PC4,bathy_0.25x0.25_PC2,coastal_normal1_deg,wind_vs_coastal_normal_diff_deg,coastal_normal2_deg,bay_normal1_deg,bay_normal2_deg,bathy_0.25x0.25_PC5,bathy_0.25x0.25_PC6,wind_wave_diff_annmaxmax,tp_annmaxmax,t2m_annmaxmax,msl_std,sp_std,bathy_1x1_PC8,bathy_0.25x0.25_PC8,v10_std,tide_mean,bathy_0.1x0.1_PC1,wind_more_bayshore_deg,bathy_0.1x0.1_PC3,tide_std,bathy_0.25x0.25_PC3,bathy_1x1_PC1,wind_more_coastalshore_deg,bathy_1x1_PC5,wind_wave_diff_annmaxmean,msl_annmaxmax,sst_annmaxmean,sst_annmaxmax,sp_annmaxmax,bathy_0.25x0.25_PC1,bathy_0.1x0.1_PC5,lon_y,wind_wave_diff_q99,tide_annmaxmean,tide_q95,sst_q99,d2m_annmaxmax,wind_wave_diff_q95,u10_abs_annmaxmax,u10_annmaxmax,residual_std,mwd_annmaxmax,tide_q99,sst_q95,v10_abs_annmaxmax,mwp_std,tide_annmaxmax,mwd_std,t2m_q99,residual_annmaxmax,wind_dir_mean,mwp_annmaxmax,wind_dir_annmaxmax,mwp_q99,msl_q99,mwp_q95,sp_q99,sp_q95,t2m_annmaxmean,tau_u_annmaxmax,v10_annmaxmax,lat_y,msl_q95,t2m_q95,d2m_q99,mwp_annmaxmean,residual_q99,swh_annmaxmax,swh_std,u10_abs_std,residual_q95,station
71,,4.750548,7.9293833,3.626391,24.743773,-2.4745169,37.7214274973104,,17.2314,305.9278,18.609661,0.8577044,,,8.380579,9.75306,104.303830325795,-1.9975754,142.0252578231054,,,4.6604576,0.10854401,68.68919,-7.514981,73.90253758705086,57.555386,-1.3106579,11.917134,44.675396,194.303830325795,-68.37603491563874,14.30383032579499,232.0252578231054,52.02525782310539,9.575092,3.6448505,,0.0056757927,292.55975,1116.9482,1113.9788,-13.612332,5.0323796,4.8100886,-0.2764076035576696,109.05127,163.90253758705086,-11.031751,1.3663601374649326,2.4137106,40.436928,-158.37603491563874,-2.5392647,,102035.875,289.60034,291.14062,101603.83,79.70003,9.092319,4.254928,,1.4444820096599915,1.7703132553410024,290.6759423828125,291.22272,,16.391708,15.980698,0.16834952,,1.9979974627300008,290.197705078125,17.724564,,2.172029669362963,,290.78064514160155,1.2880658,125.92781,,359.93655,,101326.83375,,100905.09953125,100567.384375,289.4631,4.948636,17.724564,51.626665,100990.5125,290.18146057128905,289.91259765625,,0.8701623201370239,,,3.8243887,0.7782939255237573,125
72,,6.0541763,3.224904,4.3597054,-12.271035,0.83983094,1.4302285806549548,,-9.432522,282.70538,4.71431,-15.548199,,,-0.4698771,-3.070633,354.98528978094134,10.736593,353.5550612002864,,,3.870431,-2.875978,-11.315071,-5.7862377,19.15032210049486,34.63801,-8.7568655,11.664031,29.853912,84.98528978094134,17.720093519839907,264.98528978094134,83.55506120028639,263.5550612002864,-9.252821,-12.867443,,0.0046958923,297.13647,1324.8622,1321.6459,-4.489482,13.629668,6.136119,-0.1864550892334658,70.77418,-70.84967789950514,-0.4722092,1.1863483972345297,2.6113312,56.318825,-72.2799064801601,-5.258093,,102867.44,290.8661,293.3457,102605.36,57.780777,-4.9919186,4.033445,,1.2723541475638502,1.611998066499276,292.54228515625,290.40863,,15.31105,15.31105,0.24086706,,1.8084356560588843,290.9655029296875,18.666443,,2.0948877588658688,,292.2273791503906,1.9962832,102.70537,,357.30478,,102739.99375,,102477.72078125,102028.2453125,290.17288,3.4485908,18.666443,51.827026,102290.58125,291.26817016601564,290.26185302734376,,1.1746921992301933,,,3.5576074,0.906774216890334,126
73,0.99999255,14.408693,5.811014,-1.9322828,-0.28435072,3.1795208,2.8226321659378755,0.04312786,-18.057154,286.8227,-13.21867,13.938603,0.6983591,0.987472665309906,-5.4015203,5.0378118,200.30000811200793,-19.850891,197.47737594607003,0.9998630034923554,0.89077836,-8.654859,-5.842563,-7.9289546,-10.443419,-0.654683074976333,56.887375,1.6737541,4.6672983,25.073572,290.30000811200796,-3.4773152409142085,110.30000811200792,287.4773759460701,107.47737594607004,-5.114211,-1.4838818,220.15456,0.0057873726,291.07098,1174.7246,1171.0048,-0.83196074,-1.6860784,6.3531923,-0.1155181424801968,29.431416,89.34531692502367,1.2824275,0.4504471498745654,3.0084143,28.795544,86.52268475908579,8.3446245,192.90677,102453.25,290.13712,291.72314,102059.43,23.792088,-9.768282,3.819812,208.56070251464843,0.4991754434651743,0.6353118129236922,290.8244287109375,290.17303,197.24430618286132,16.559418,16.559418,0.18642399,332.77603,0.913201282671972,290.39576416015626,19.110855,1.3033634,1.1930406573438876,39.252003,290.76067810058595,1.1978788,106.822685,10.011566,358.56992,9.451899871826171,102381.528125,8.633179807662964,101997.42703125,101031.1171875,289.70142,4.455331,19.110855,51.336209,101420.778125,290.3514129638672,289.68903686523436,8.154869,1.044547791481018,7.611964,1.4274505,3.8139513,0.7945884168148041,127
74,0.9999444,33.668777,-2.0649118,2.8194883,-7.7060013,2.4124017,0.4010581606271444,0.04879464,-45.777393,273.47516,4.167708,-16.400898,0.70861137,0.9932646512985228,-17.907791,-8.149408,247.44369639803756,-21.210058,247.0426382374104,0.9999067974090576,0.8357602,7.669884,-6.7263145,-15.179192,-2.4161985,-63.567479546004165,44.998474,6.0733414,-11.578928,33.71703,337.44369639803756,-63.96853770663131,157.44369639803756,337.0426382374104,157.04263823741042,-0.48069933,-4.8746877,205.50876,0.004360199,292.68872,1153.9174,1153.4905,-1.7442503,-3.7499352,6.169013,-0.2172707394083592,9.223991,26.432520453995835,7.3943634,0.4677711800974607,-0.1699227,43.5147,26.03146229336869,-13.297029,192.74414,103240.56,290.2936,292.3501,103189.03,32.203476,-18.088446,3.75183,204.7770184326172,0.271314503781531,0.3392918060387848,291.57791015624997,290.9698,198.08959045410157,17.381516,17.381516,0.2466202,318.38406,0.5036918396392385,290.86767578125,20.559753,1.0360863,0.8181550677243183,39.540676,291.87153686523436,1.637057,93.47517,8.60042,359.84155,8.245994758605955,102625.9175,7.575532913208007,102574.3225,101477.109375,290.05368,5.8529387,20.559753,51.599317,101527.6625,291.0475158691406,289.7629663085937,7.210113,1.3061303329467733,5.4887567,1.0593295,4.258634,1.0025197267532344,128
75,,-24.208572,6.3199763,10.625792,-17.764917,6.986773,1.920783572844698,,-19.661299,274.35153,-24.01457,-17.998055,,,-27.714962,-10.84043,46.30542084219411,35.600197,44.38463726934941,,,3.2359543,0.31998515,-23.023317,-2.4679434,-40.03310528692754,53.039017,3.3183296,-2.840905,1.1586448,136.3054208421941,-41.953888859772235,316.3054208421941,134.3846372693494,314.3846372693494,1.7864202,-5.6414165,,0.00652647,294.9528,1402.2781,1399.7704,5.067732,2.6834753,6.193405,8.241259700327344,-9.246547,-130.03310528692754,7.00172,0.9282267020076904,4.124459,34.502544,-131.95388885977223,-4.8492913,,102867.44,291.08603,293.00146,102605.36,25.03317,-45.215374,3.596057,,9.334414543886066,9.550832747808355,292.14270751953126,290.511,,13.657867,13.657867,0.31192908,,9.714732417628444,291.273193359375,19.883514,,9.71596828464962,,292.26280334472654,1.968901,94.351524,,358.16336,,102716.83375,,102453.0296875,101967.06796875,290.86444,2.9882288,19.883514,51.442308,102225.01875,291.47393188476565,290.09564025878905,,1.8762256145477296,,,3.2249258,1.1414546370506256,129
76,,-13.061879,-4.278973,-7.7522674,-1.7550381,-3.1831837,7.2200394521055955,,43.10809,286.944,20.72975,26.618858,,,-3.5338135,8.820453,280.3405415719605,3.9012783,273.1205021198549,,,0.81659186,-4.8592906,32.26255,-6.1894298,-76.17650187571428,56.979454,4.518405,19.716856,39.243027,10.3405415719605,-83.39654132781988,190.3405415719605,3.1205021198549048,183.1205021198549,12.941973,9.008774,,0.0055947304,293.33908,1485.1046,1482.2429,-7.61929,1.729903,5.487253,-0.376340712258315,63.96684,13.82349812428572,-2.0872421,0.7762970084778164,-1.7075864,34.61997,6.603458672180125,0.9901932,,103440.5,291.35672,293.73926,103207.0,62.249165,7.8573046,4.056964,,0.5464685066660588,0.750381070570039,293.151201171875,290.3205,,13.7565,13.7565,0.53734165,,0.8443715215069376,291.64228515625,16.920624,,1.0182024305193378,,292.25431640625,1.9989506,106.94401,,359.79517,,103193.105,,102960.50125,102404.78125,290.5433,3.7412658,16.920624,51.496839,102633.45,291.5218200683594,289.995986328125,,1.9898246622085571,,,3.5205247,1.9709484100341796,130
77,0.99661463,-12.29468,0.21700084,7.8578963,12.142528,-3.3654377,31.000894298357903,0.057116557,-38.370743,262.08728,-3.9633458,-0.8295446,0.6944821,0.9808161079883576,-26.115124,-4.3894863,175.82175019761235,-0.8644307,206.82264449597025,0.9952404832839966,0.8992262,10.260369,-8.773355,39.48893,-0.21786615,-34.73536422253278,37.23236,9.425498,3.3357205,12.936837,265.82175019761235,-3.734469924174846,85.82175019761235,296.8226444959703,116.82264449597024,2.2895172,2.1268191,210.0292,0.0053539276,292.1579,1378.3379,1377.9811,-3.3380127,-10.215656,6.8918357,-0.1296170629187315,48.58696,55.26463577746725,-2.0052733,0.4219920499245887,19.443539,35.113388,86.26553007582515,-12.228098,189.89555,103714.5,289.75208,291.46875,103680.94,70.50473,13.17703,3.440031,196.22809020996095,0.2398315389540711,0.2991026364609973,291.34390625,290.1203,191.18958587646483,16.035767,16.035767,0.18525544,323.3438,0.4486303035852832,290.6114501953125,19.071014,1.2121165,0.6051570603421182,45.858646,291.32713623046874,1.0990238,82.08729,9.471068,359.19965,8.37903877258301,103524.44375,7.88629035949707,103491.175,102242.26796875,289.589,5.19149,19.071014,51.521445,102276.23125,290.64585571289064,289.6986083984375,7.626595,0.9750183093547824,6.343181,1.2475787,3.8822482,0.7917677938938139,131
78,0.9999442,14.408693,5.811014,-1.9322828,-0.28435072,3.1795208,2.0810434088201077,-0.083411545,-18.057154,313.2389,-13.21867,13.938603,0.7005606,0.9456770479679109,-5.4015203,5.0378118,86.05507062050958,-19.850891,83.97402721168947,0.9998141032457352,0.6971678,-8.654859,-5.842563,-7.9289546,-10.443419,-40.735135610126974,56.887375,1.6737541,4.6672983,25.073572,176.05507062050958,-42.81617901894708,356.0550706205096,173.97402721168947,353.9740272116895,-5.114211,-1.4838818,262.43723,0.003733635,293.12772,1251.5642,1243.2565,-0.83196074,-1.6860784,6.447703,-1.0644435134897203,29.431416,-130.73513561012695,1.2824275,1.4650420958077506,3.0084143,28.795544,-132.81617901894708,8.3446245,214.57887,103768.875,,,103004.516,23.792088,-9.768282,3.81981192,250.33882766723627,1.2022163650997224,2.0718749720160363,,289.81348,225.35908126831052,17.143417,17.143417,0.5757047,350.32275,2.462437617441618,,15.154205,2.096648,3.6093780380674834,50.66717,292.9521124267578,1.9820756,133.2389,14.475126,354.63846,13.664867744445797,103032.52875,11.754911661148068,102272.301875,101775.86328125,289.57465,1.8373556,12.723877,51.33621206,102520.88125,290.3527374267578,289.4717742919922,11.090886,1.9170584678649896,6.0610094,1.167935,3.7736936,1.876051342487335,133
79,,-16.626156,6.2658944,-7.3517,-0.22098467,4.3219857,0.5357341262437103,,-15.137819,293.68048,-12.486609,7.048864,,,4.193432,9.604618,138.76688288670732,-11.763354,139.30261701295103,,,4.184145,-6.250983,-5.52334,-3.0478501,64.37786394408022,53.04086,-3.6736372,-0.6371991,25.572052,228.76688288670732,64.91359807032393,48.76688288670732,229.30261701295103,49.30261701295103,-1.1130916,-0.89269364,,0.0067768097,297.0077,1382.4221,1380.2382,-3.6207564,4.8791647,5.1170607,-0.6379354859943851,72.552734,154.37786394408022,-15.997666,1.0427429942718296,-7.075991,41.03322,154.91359807032393,-4.3868046,,103527.19,289.48712,291.50293,103293.61,69.36353,-9.680882,4.00601046,,0.5880258344109656,1.167792785703972,290.7703857421875,289.56863,,13.694229,13.694229,0.22916187,,1.3735094570452993,290.26092529296875,20.770447,,1.7653785173322778,,294.59070587158203,1.7445918,113.68049,,356.69583,,102815.65625,,102587.69140625,101820.046875,289.76248,3.0801814,20.770447,51.59540662,102044.078125,290.7359313964844,288.977294921875,,1.415041595697403,,,3.4346056,1.1452254056930542,140
80,,13.083253,-3.836247,-6.116388,6.862729,-2.6121826,3.924216974155229,,8.019815,305.74896,2.0626063,49.56238,,,30.6998,8.321144,182.28295283084444,-8.351077,186.2071698049997,,,0.89308596,-4.9238915,48.87266,-6.7896576,29.541792597344056,56.756615,-0.8511552,18.793303,37.276955,272.28295283084447,33.466009571499285,92.28295283084444,276.2071698049997,96.20716980499968,13.674262,7.135737,,0.004163742,295.43375,1332.4711,1329.7262,-8.663806,-2.5286987,5.8166037,-0.1897082999576636,64.66226,119.54179259734406,8.330273,1.1629998808899458,-3.0390232,34.66725,123.46600957149928,1.0491749,,103849.25,289.86935,291.2998,103580.0,63.030506,-1.9815834,4.07513028,,1.2624551132762272,1.4920111070920676,291.031689453125,289.32227,,14.563736,14.563736,0.20186333,,1.7651821360938444,290.26953125,16.799072,,1.884745554618592,,293.7347265625,1.7683553,125.74897,,359.90836,,102791.78,,102534.30125,101981.628125,289.98676,2.8582404,16.799072,51.50615366,102234.525,290.4955200195312,288.13654296875,,1.0306821441650398,,,3.5713627,0.8423393368721006,141
81,,2.0956388,9.2857895,-2.050432,0.27163294,-3.8401363,38.10821547233826,,0.21619886,309.89954,-5.306845,-6.7949257,,,-1.8500429,-4.6674438,103.92027490040186,0.44305682,142.02849037274012,,,1.1173159,-9.108715,12.544828,-1.2826861,77.87104576007238,32.95728,-12.920707,-7.3819237,5.081943,193.92027490040184,-64.02073876758936,13.920274900401864,232.02849037274012,52.02849037274012,4.2957563,-4.375358,,0.0052690506,292.26367,1613.6671,1608.6605,2.3232677,11.294897,6.172855,-0.3531796905478329,10.234974,167.87104576007238,-1.841748,1.1199109620384604,-0.77163655,59.75228,-154.02073876758936,-2.082203,,103750.125,289.0601,290.79395,103315.86,45.134113,-3.181989,4.16144308,,1.0673997936520505,1.7364843234111498,290.20048583984374,289.82507,,16.575531,16.575531,0.41420648,,2.123749787153028,289.5084716796875,16.526062,,2.352547165890685,,291.27793701171873,1.9687972,129.89952,,354.19012,,103314.413125,,102873.161875,102000.3625,289.58725,4.36445,16.526062,51.95823879,102439.403125,290.26349487304685,289.2839205932617,,1.9218912816047669,,,3.544938,1.7333511829376207,142
82,0.99988467,7.4334702,-0.3501672,0.7421627,-1.0776697,0.46796498,0.0265996149171314,-0.04126648,-5.158811,335.88675,-10.8254795,8.418406,0.69275475,0.9863653898239136,-1.5574641,2.9477363,277.73336861997626,-1.0286429,277.7599682348934,0.998739423751831,0.76290804,11.840204,-4.5708494,-20.874535,7.5977583,-31.873218967315267,31.604046,5.290322,-0.45273012,41.700657,7.733368619976261,-31.846619352398136,187.73336861997623,7.759968234893392,187.7599682348934,-12.299125,0.68759865,239.82962,0.002471447,292.5999,1122.4941,1118.8853,-6.424338,-6.6763935,5.4272213,7.774823018998655,44.511105,58.12678103268473,-0.94070894,0.1957651190532508,-1.3303547,17.907352,58.153380647601864,-1.7586019,197.30077,104102.0,,,103770.54,35.42401,-0.09174847,2.3664999,229.8073052978515,7.954306601685322,7.998330858266391,,289.87,206.1943115234375,18.635666,18.635666,0.017499764,359.83734,8.020640673690563,,15.685883,1.3368857,8.089589901517279,77.60423,291.69451904296875,1.9999666,155.88675,10.217588,359.77914,9.402917404174804,103921.33,8.252910232543945,103582.8765625,102827.6265625,288.71027,3.3641236,14.205872,51.048199,103166.1625,289.668359375,288.5838244628906,7.6235013,1.999809923171997,5.254149,0.7844085,3.2690847,1.9994314193725584,146
83,0.99998826,-26.183626,-23.07455,5.6383786,-21.789331,-11.24539,4.015533463730804,-0.026801482,14.734738,34.5849,-18.971527,-1.813966,0.7504473,0.9924577832221984,-4.273738,-14.87246,245.61261153988363,39.67272,241.59707807615283,0.999912965297699,0.89268863,-26.136883,2.358679,-89.37339,-14.61999,62.98782182619095,26.276106,4.9095964,-19.750107,-5.202881,335.61261153988363,58.97228836246012,155.61261153988363,331.5970780761528,151.59707807615283,-33.11072,10.23172,266.9802,0.00505352,291.42838,1128.1603,1120.6201,19.015432,-14.766494,6.014115,-0.0059176602575234,-41.69914,152.98782182619095,-2.441789,0.797019156786886,8.606001,35.037174,148.97228836246012,16.827541,181.6686,101447.25,,,100440.016,-2.644715,-19.569899,1.3166699,265.7412548828125,0.8360351385670894,1.0981515065570522,,289.5039,235.72582397460937,13.403564,13.403564,0.17103098,357.46637,1.219407730114649,,18.279999,2.2210164,1.277815217078716,73.42646,291.23950561523435,0.9504026,214.58488,13.40212,359.96436,13.349547462463375,101267.5425,11.941349792480468,100259.009375,99742.290625,288.2828,3.3478577,18.279999,51.116699,100747.525,289.4586547851562,288.882373046875,10.734359,0.930346655845642,4.077363,0.7612928,3.119309,0.7927875518798828,147
84,0.9999761,-9.074039,-11.971293,5.153229,-11.097834,4.820049,0.4694061612224516,0.08051182,22.510612,27.297333,2.890467,17.35756,0.7491946,0.9890557736158372,5.561149,15.571521,184.919262512684,-2.793805,185.3886686739065,0.9998544472455978,0.9424868,18.874598,2.7482681,-22.760836,6.855637,-68.09133591023459,20.525713,-3.1906757,10.744882,53.208725,274.919262512684,-67.62192974901214,94.919262512684,275.38866867390647,95.38866867390648,-5.440101,5.5719028,188.25241,0.005526066,291.87543,1112.0536,1109.99,-5.4061065,-3.992763,6.655821,-0.0352605698403189,77.007706,-158.0913359102346,-12.123299,1.112354552160662,-2.00544,11.241764,-157.62192974901214,-2.0958688,146.69125,101701.5,289.37234,291.708,101451.93,46.87327,-3.8908713,-3.1333301,183.8958987426758,1.380407048756243,1.6181937526495214,291.3452880859375,289.45215,176.14536361694334,14.006317,13.0651245,0.20777944,213.09445,1.9062199131156217,289.98134765625,24.241592,1.4333503,1.9950621256133436,30.84861,290.64073638916017,1.0796854,207.29733,10.286835,356.98114,10.256693296432497,101661.919375,10.017675447463986,101414.300859375,100914.551953125,289.3934,3.9006789,24.241592,51.216702,101157.7,289.8933349609375,289.2395318603516,9.099498,0.9540196651220324,6.782876,1.127179,3.767947,0.7987528592348097,148
85,0.9999994,-52.982307,-0.5206044,-0.6269739,-20.83529,7.342815,0.0270681516971649,0.0672351,20.958153,288.21164,-18.261555,3.0147874,0.73010045,0.9957286596298218,18.569752,11.080635,277.73336221826656,7.973208,277.76043036996373,0.9998089814186096,0.84539956,4.5800185,7.7916923,-72.03618,-2.6664076,-79.54879096566685,-3.2943006,-16.141577,0.71501774,-0.7944113,7.733362218266564,-79.52172281396969,187.73336221826656,7.760430369963728,187.76043036996373,-18.908915,-3.5189192,216.04991,0.004678726,291.56604,1064.9562,1062.7699,-0.948463,-1.5742058,4.90106,-0.3440563753490041,19.061083,10.451209034333148,-19.889263,1.6639805958848242,-13.875868,21.575703,10.478277186030311,-2.9197402,195.82233,101519.875,,,101192.516,17.4204,-0.87078995,-3.9737,210.5387182617187,1.5638665430826924,2.2168994034688327,,290.29077,203.354541015625,22.514038,22.514038,0.2178462,354.4333,2.8612257434303574,,20.944489,1.4184045,3.4223626736295514,28.891817,291.3942578125,1.2821887,108.21163,11.665687,358.49237,10.023076963424677,101134.07875,9.270949983596802,100809.806796875,100397.48671875,289.05048,6.41242,20.944489,51.569698,100718.321875,290.1905883789062,289.50412414550783,8.754567,1.060918437242507,6.0208297,1.1711719,4.91568,0.9596622854471206,151
86,0.9989014,4.179099,14.978473,-9.057013,-6.64952,7.438059,4.015561571517537,0.033851266,-6.6376634,29.470123,0.58118963,-11.617632,0.6941449,0.9748058080673218,-17.3902,10.052616,245.6126115498141,-7.531144,241.59704997829652,0.9974524402618408,0.73608685,12.453856,-19.60203,-19.562235,19.762907,57.8730733127191,11.646956,-12.309147,14.3769,17.906443,335.61261154981406,53.85751174120156,155.61261154981406,331.5970499782965,151.59704997829652,-3.8473349,-6.3849025,270.5943,0.00502491,291.46045,1186.0775,1177.7963,-3.6102784,3.621693,5.4295774,0.0909575777194182,41.39972,147.8730733127191,6.1523976,0.8319239542991211,-4.865498,17.670048,143.85751174120156,1.0693989,193.79373,102000.69,,,100997.28,19.180122,-1.6063533,0.75,265.7412548828125,0.8676751691208286,1.1454517850526844,,289.5905,251.96756286621093,13.403564,13.403564,0.2578503,323.02573,1.4615875417388096,,17.089035,2.2017124,1.7487256700735705,75.617584,291.2533544921875,1.9988528,209.47012,13.40212,359.96436,13.352069358825682,101508.6875,12.122819900512695,100502.250625,99772.653125,288.4206,3.3478577,17.089035,51.450001,100779.425,289.1667785644531,289.50351806640623,10.903375,1.7159762334823565,3.71526,0.65696776,2.830465,0.7769349336624145,152
87,0.9987333,-5.840006,-9.042136,16.871515,-11.167311,13.463322,0.4694082228843115,0.06061238,17.243416,14.289917,8.76612,10.267876,0.7309425,0.9703816652297974,7.458305,6.1801047,184.91926251297352,11.580889,185.38867073585783,0.9962308382987975,0.9021992,7.8543687,-13.422624,-29.024445,22.154781,-81.09875374367033,37.334507,2.917125,7.884991,64.690865,274.91926251297355,-80.62934552078602,94.91926251297352,275.38867073585783,95.38867073585784,-10.621498,-6.5822,193.53238,0.005526066,291.7763,1096.2247,1094.2014,-6.1811595,-3.6908216,7.0500293,0.0319155340884631,87.39152,-171.09875374367033,-15.720712,1.080483681447845,14.840528,40.72075,-170.62934552078602,8.418915,136.23827,101651.19,289.41788,292.3999,101402.266,55.364494,-2.0501106,1.1155597,191.72202636718748,1.2685299900782985,1.62087084077806,291.10134765624997,290.38043,184.14334106445312,13.774597,11.958328,0.22245362,318.20013,1.80554860887445,289.9787109375,23.56549,1.4208882,1.9058096259746176,32.1673,291.56999755859374,1.0073406,194.28992,10.950587,359.80045,10.366411819458005,101572.7525,9.251375770568847,101329.526875,101062.14375,289.52866,3.014897,23.56549,51.381985,101306.6625,290.195849609375,289.832822265625,8.862246,0.979459238052368,7.4893093,1.2308571,3.9937131,0.7947181344032287,153
88,0.9998025,16.508118,0.81323785,3.8369899,-3.2164667,-10.164622,24.0452688513534,-0.061578393,-11.736449,19.129852,21.353355,-3.4074197,0.7323008,0.9926984250545502,10.169299,6.6297073,103.13346362297057,19.687298,127.17873247432397,0.9986500823497771,0.80754167,10.744199,4.9985957,-20.311283,-5.1539736,-18.04888017940209,2.4995158,19.830553,12.818408,26.484018,193.13346362297057,5.996388671951308,13.133463622970568,217.17873247432397,37.178732474323965,-16.089409,-6.288518,204.63708,0.006023407,292.3401,1136.079,1133.09,2.7625737,-6.2919044,5.5797133,-0.022677726790225,60.48354,-108.04888017940208,-13.382247,0.938363940925258,15.889042,10.826552,-84.00361132804869,-10.085215,167.6121,102186.5,,,101821.39,25.35537,3.9487827,-2.7114,191.7066711425781,1.0435979734960463,1.3389949142552542,,289.40704,178.03435821533202,12.177383,12.125671,0.24389768,217.30577,1.7119772474246957,,22.357803,1.3536139,2.05516683462113,25.222094,291.2213372802734,1.9340724,199.12985,10.286835,358.00952,10.215669059753418,101787.2375,9.10130214691162,101422.2865625,100661.8203125,289.27103,2.2875702,22.357803,51.507099,101025.60625,290.08344116210935,289.17381469726564,8.792554,1.224031481742858,6.782876,1.2165253,3.343261,0.8744205117225646,154
89,0.9999164,3.5621133,10.083548,-2.0330875,3.3904965,5.7125163,0.0112928563376328,-0.028753612,-8.440465,295.0514,14.95543,-15.95138,0.6871446,0.9840611517429352,4.0066867,6.692661,250.9466517121802,-4.24436,250.95794456851783,0.9994967460632324,0.79308325,5.325594,-8.100926,50.22573,13.308888,-45.90655296695536,-15.092816,5.531864,10.155701,-11.356037,340.9466517121802,-45.8952601106177,160.9466517121802,340.95794456851786,160.95794456851783,14.525733,-5.9381943,244.24762,0.0045289993,293.94653,1103.7484,1102.8033,-9.391449,11.127729,5.652547,0.3455998210823106,42.66176,44.09344703304467,3.0153391,1.6020314998064302,-17.079597,47.68178,44.1047398893823,14.811843,192.89984,103433.75,290.04758,292.18457,103333.25,38.638935,-10.555036,1.2920001,216.0708778381348,2.0326702846054028,2.401845164621514,291.6515258789062,290.6095,199.4796485900879,16.706512,16.706512,0.33982745,357.44827,2.7453005533607593,290.448974609375,15.609711,0.72948545,3.1139689765546197,82.5751,291.80137939453124,1.9999529,115.0514,7.2401857,356.1962,6.559297800064088,103060.259375,6.01574444770813,102959.6546875,102436.4609375,289.0952,2.9390903,13.023346,51.948002,102535.421875,290.11837005615234,289.00171661376953,5.8205476,1.98729128241539,3.404202,0.5836652,3.5311496,1.4521921873092651,156
90,0.9999543,8.202897,-26.718401,-5.9628725,7.818653,-3.1860433,0.2733999559813469,-0.0382784,-17.36986,321.422,1.8755039,-7.182955,0.7154995,0.9936895847320556,5.963955,6.9221244,208.3215661589876,-11.88291,208.59496611496897,0.9996358704566956,0.7954771,-27.437853,14.389165,-11.229194,-19.428131,22.827030955343503,33.576565,11.675137,-8.416388,21.542072,298.3215661589876,23.100430911324903,118.32156615898762,298.594966114969,118.59496611496895,-11.857649,13.544235,254.26624,0.004450321,298.1405,1034.2605,1031.9854,10.113247,-10.852455,4.252196,-0.1877614318116135,28.784582,112.8270309553435,-12.096399,1.2763326513483628,-11.585437,39.093567,113.1004309113249,14.315383,195.24535,103729.94,289.90378,294.41968,103426.336,29.843542,-6.998214,1.4092588,219.89354370117184,1.347001167862531,1.9116761273405851,293.172578125,291.70453,199.570458984375,12.669662,11.3806,0.5467722,359.53738,2.189300615212172,291.0466796875,13.608063,0.8717633,2.3568341925942127,117.80909,293.18544189453127,1.9998484,141.422,7.677556,359.25668,6.571789093017578,103346.3225,5.483391189575196,103037.0640625,102586.696875,288.95233,1.4147977,8.597763,51.223793,102899.65,290.8949951171875,289.3696179199219,5.206726,1.9974330234527589,3.7778132,0.6078229,2.6056995,1.9915616989135745,157
91,0.99998367,17.013725,0.4908959,3.7979655,-5.0689487,-9.767161,0.0084808689601345,0.022940427,-10.873533,329.73926,15.106995,-11.529155,0.6862864,0.9894385665655137,4.552875,8.586066,84.61918545867672,12.784543,84.61070458971659,0.9994788855314256,0.837135,11.288934,4.8651524,-29.83579,-5.196449,-24.87144677721659,2.656842,19.221409,11.569105,28.937145,174.61918545867672,-24.879927646176725,354.6191854586767,174.6107045897166,354.6107045897166,-18.71487,-7.340064,256.43796,0.0036478043,293.2218,1039.5344,1032.0509,2.532225,-4.4898815,4.224098,8.668383202860118,63.817062,-114.8714467772166,-7.412945,0.3287305821899166,14.355355,10.937213,-114.87992764617672,-10.08868,196.76392,104388.75,289.9247,292.15674,103706.01,26.894213,-4.191619,-2.7284,237.47548233032217,9.106415690763336,9.176371576047115,291.44273681640624,290.27972,213.4037223815918,15.386749,15.386749,0.33980253,348.0128,9.23149097091059,290.721728515625,14.084381,1.7548015,9.389670070300204,52.811234,292.27924774169924,1.838379,149.73926,12.03906,359.71033,10.763402309417724,103697.748125,9.64488377571106,103017.973671875,102476.2421875,289.83694,1.4179546,14.084381,51.5,103149.696875,291.04956970214846,289.64456756591795,8.733461,1.809541597366333,2.9847472,0.59769416,3.175637,1.754866224527359,158
